474 15
287586 7 4818.00
532639 6 5997.00
136968 0 9409.00
786206 11 5888.00
910931 6 7847.00
892582 5 6614.00
249832 4 646.00
745626 6 4628.00
211913 3 1792.00
453763 6 4897.00
503958 4 3960.00
479239 2 4298.00
690981 10 8877.00
182267 6 4221.00
558675 3 486.00
378934 7 3290.00
365571 14 2653.00
357885 7 8769.00
134481 10 6314.00
906934 3 3513.00
964110 13 7501.00
867395 11 3491.00
912651 5 2962.00
497632 6 2355.00
549910 1 697.00
932471 9 4999.00
478429 9 9686.00
386525 1 6062.00
244838 13 8790.00
645303 4 3461.00
330045 13 2201.00
739986 5 7017.00
674058 9 3850.00
445012 11 6170.00
480827 4 7925.00
712329 4 7855.00
262997 12 5144.00
623766 2 4867.00
720724 7 6806.00
813969 6 2145.00
684938 1 4229.00
219898 13 3212.00
525389 3 4271.00
844351 9 6260.00
392272 12 9100.00
362628 7 1918.00
987144 8 3539.00
105101 2 5240.00
150760 4 3348.00
286854 6 155.00
793972 9 8513.00
264775 3 6008.00
934162 8 9931.00
282825 2 5641.00
395971 3 5257.00
255427 8 4994.00
561572 5 3492.00
237783 3 4073.00
995719 13 4311.00
640073 5 3389.00
210855 12 7118.00
430036 11 7722.00
836015 3 4609.00
641220 2 3121.00
712625 10 2017.00
527125 11 5385.00
731367 6 4923.00
111399 3 853.00
269858 0 5435.00
487528 4 9658.00
680262 13 9126.00
355958 7 8871.00
612792 10 6078.00
216885 11 6990.00
878977 11 3372.00
137898 5 9570.00
394022 13 5884.00
896940 2 873.00
728299 4 7211.00
886524 6 4618.00
137874 0 6736.00
386926 5 6619.00
639653 14 7333.00
339870 12 6052.00
271777 4 8146.00
969529 12 3591.00
670954 4 642.00
847634 13 3423.00
419494 9 4626.00
622679 3 5425.00
336791 1 2243.00
496171 11 1669.00
989555 6 5469.00
875111 12 1022.00
750852 14 7114.00
672464 3 6747.00
785185 0 6229.00
675922 6 2595.00
934203 8 3996.00
826727 2 6100.00
183249 3 8404.00
887479 6 7484.00
619871 10 3823.00
332041 12 2641.00
897710 7 2441.00
946793 14 9158.00
548834 0 4162.00
282033 13 2670.00
679060 14 2782.00
986328 13 4071.00
408035 0 7650.00
184577 7 6639.00
816762 0 3677.00
105904 7 3176.00
729608 11 8442.00
570015 12 3253.00
921209 7 5020.00
895969 13 9162.00
278610 3 7275.00
229572 14 6798.00
451107 13 9996.00
831948 6 7800.00
305457 5 6272.00
141349 4 2615.00
659703 9 9125.00
427951 2 4491.00
647975 11 8316.00
368852 13 8370.00
123951 12 8399.00
722517 7 4810.00
253442 7 7320.00
840212 12 3542.00
722146 13 7145.00
855824 12 6409.00
806585 3 9079.00
169197 1 6721.00
529630 0 7307.00
996502 8 7732.00
659333 9 9627.00
832842 13 6089.00
395165 6 1962.00
984864 13 1466.00
170885 8 9190.00
582339 2 2167.00
794385 6 8005.00
991267 13 5403.00
577456 4 3798.00
974698 0 622.00
101594 5 3006.00
243411 11 3063.00
209694 9 6422.00
552900 13 5062.00
761234 12 4607.00
879856 12 8678.00
615360 5 6376.00
248816 11 2423.00
934915 12 6257.00
949402 6 9748.00
262709 8 2260.00
912104 0 1928.00
803482 0 4309.00
149313 8 9140.00
399479 11 5233.00
815660 13 1127.00
529035 5 4655.00
847820 9 9227.00
423123 12 2459.00
992769 10 339.00
667296 2 7714.00
284697 3 4960.00
818939 6 2239.00
536789 1 9326.00
595306 14 7961.00
307502 2 810.00
698775 4 6552.00
272393 11 8619.00
835860 2 7338.00
535346 9 2670.00
299226 4 6362.00
747618 10 3095.00
718144 8 116.00
877058 9 2063.00
429831 10 6483.00
773150 2 5444.00
450363 2 4169.00
739098 10 4880.00
443650 8 7752.00
551730 0 2514.00
345227 9 776.00
287681 13 9218.00
703571 3 5069.00
929555 4 5118.00
