717 8
281577 5 1317.00
870657 2 8637.00
260844 6 495.00
211669 4 7201.00
298728 0 6262.00
573491 6 4908.00
586810 6 5485.00
738779 3 2237.00
696767 0 2056.00
698294 6 3135.00
666559 2 2264.00
735694 7 1284.00
516661 3 8623.00
280051 4 828.00
912663 2 8511.00
201287 3 1530.00
647818 7 3323.00
589791 6 1653.00
469836 4 8092.00
355409 1 956.00
429283 5 5437.00
691006 7 9463.00
290135 0 8573.00
233889 3 6770.00
855789 1 4159.00
953045 1 6729.00
703883 7 4741.00
415911 5 2549.00
802890 7 3117.00
813122 7 7650.00
568959 1 4139.00
509347 6 1474.00
477842 6 3471.00
300228 0 6338.00
535452 3 9048.00
212926 1 7766.00
456016 0 1438.00
686245 7 9383.00
787159 1 9553.00
804029 4 2987.00
833197 7 8743.00
514493 4 4353.00
908011 7 6384.00
660902 2 8818.00
778593 3 6876.00
188296 1 5277.00
423851 6 5442.00
617864 4 9684.00
938408 2 9077.00
136733 2 883.00
710324 4 536.00
875612 7 1768.00
335808 5 3903.00
997549 3 7533.00
215390 5 4559.00
174297 3 5825.00
841390 7 8781.00
943920 1 9440.00
837441 2 2417.00
718195 5 9244.00
995728 6 5397.00
857816 3 4655.00
729041 2 6586.00
501123 5 670.00
586630 0 952.00
444694 3 6622.00
182003 6 5016.00
289888 5 7822.00
146633 1 4883.00
333734 7 2607.00
235818 2 3910.00
956395 6 4236.00
799565 7 1820.00
775509 6 5911.00
415147 7 4191.00
424499 0 2123.00
998919 7 578.00
914880 3 556.00
479237 0 2938.00
576094 0 9086.00
995209 2 6428.00
233693 4 3870.00
223442 4 1111.00
307411 2 6174.00
982097 2 1099.00
148177 4 5254.00
960911 4 398.00
719001 3 2390.00
195636 0 8910.00
845328 0 3221.00
326905 6 2007.00
934512 7 3634.00
474023 7 7481.00
152143 0 7198.00
391075 3 9191.00
556638 0 6872.00
875520 7 5137.00
535903 2 9813.00
646078 2 2900.00
197186 4 1849.00
137085 0 900.00
688485 3 2346.00
270923 2 388.00
107136 7 5330.00
748841 2 5646.00
833141 7 455.00
618925 4 1774.00
119831 1 3846.00
183034 2 8993.00
728454 1 7046.00
123176 0 9852.00
401803 4 8648.00
791799 1 3675.00
631720 7 6905.00
117292 0 1276.00
125138 2 7605.00
761212 1 2679.00
847287 5 5782.00
452461 2 5838.00
874942 6 1804.00
242545 4 4445.00
263454 0 479.00
350046 4 5241.00
454715 4 6083.00
778035 5 1274.00
996181 0 8395.00
186261 4 7172.00
762278 3 1502.00
654215 1 5908.00
237713 5 6059.00
619324 1 5852.00
276295 0 1944.00
352791 5 2597.00
386308 4 5337.00
917006 3 1533.00
215182 6 3212.00
205443 0 8153.00
768501 3 5270.00
334158 3 9039.00
730719 5 2868.00
548940 0 5914.00
248250 2 4219.00
752237 6 6099.00
171631 0 9003.00
974447 0 7668.00
346308 5 246.00
538209 6 3590.00
419073 4 3210.00
990362 5 4001.00
460770 6 6515.00
626778 6 3303.00
618979 3 2016.00
886527 3 8304.00
466424 6 6297.00
438224 1 657.00
321819 7 5962.00
481287 1 2442.00
983492 7 6297.00
360302 7 8649.00
473441 6 314.00
759522 0 2489.00
622271 7 363.00
279458 2 9492.00
319907 6 9709.00
352675 1 7055.00
167560 3 8896.00
909807 2 6037.00
474178 7 123.00
413619 5 4682.00
634412 2 9312.00
327565 5 100.00
924052 4 9880.00
843284 2 3365.00
289802 5 9981.00
527513 5 1073.00
981307 6 6806.00
649354 2 8145.00
146952 4 4783.00
752768 3 3842.00
608639 6 9927.00
951756 3 5732.00
524969 7 2939.00
939928 4 9194.00
164123 4 224.00
613425 7 4241.00
978073 4 893.00
764447 7 8076.00
991228 4 6486.00
791763 5 1983.00
989497 2 6105.00
829684 1 5056.00
585154 7 781.00
597583 7 5031.00
742397 3 1101.00
993447 6 7333.00
769718 3 6403.00
530190 7 4752.00
724172 3 2616.00
878760 1 9756.00
946647 7 1369.00
425882 2 3587.00
523325 2 3284.00
232300 7 1219.00
328653 7 5589.00
392147 6 2555.00
549606 5 5576.00
635084 1 9815.00
566727 3 4710.00
489542 5 6353.00
465391 0 4678.00
742002 3 9277.00
947661 2 9228.00
271522 3 371.00
275872 7 2844.00
992467 3 580.00
818682 2 4335.00
178632 7 6761.00
494987 4 2216.00
750694 0 609.00
667156 3 6853.00
942726 6 3072.00
781428 4 1353.00
763395 0 700.00
287155 0 8200.00
118544 1 2697.00
949353 6 2171.00
256799 7 8846.00
419236 1 5759.00
637111 7 4089.00
844978 4 5156.00
613739 2 1289.00
873151 1 5050.00
554945 5 8547.00
382328 0 7199.00
660430 4 4208.00
460433 5 8913.00
422786 3 2148.00
901492 1 9358.00
745600 1 8600.00
851106 4 7725.00
592573 6 1898.00
415994 6 4978.00
876375 0 7717.00
944361 3 113.00
590540 4 4616.00
238568 2 721.00
337261 0 4728.00
140777 0 7413.00
809953 5 9161.00
987054 0 4086.00
650826 5 7197.00
196482 1 6939.00
873411 6 4629.00
413431 4 3395.00
680655 7 8987.00
262108 4 4043.00
128179 5 4058.00
886162 2 2327.00
887761 0 5987.00
565512 4 8866.00
466702 7 4067.00
531874 4 9529.00
330957 4 7621.00
577553 3 5610.00
519838 2 6306.00
294267 5 9726.00
378905 3 3823.00
984408 0 5212.00
707418 5 267.00
578968 3 7577.00
459662 3 7286.00
522003 6 7187.00
720808 4 6285.00
