903 8
160456 5 2854.00
354313 2 9824.00
291338 4 1493.00
701764 4 914.00
269702 1 9200.00
116475 1 8145.00
325583 3 8999.00
869490 6 7671.00
988438 7 8194.00
788774 6 2878.00
823293 2 3175.00
760733 7 9518.00
649984 5 2106.00
239793 3 6216.00
753525 1 6674.00
717464 0 9388.00
541721 7 1348.00
650230 6 8164.00
886845 0 7650.00
740673 1 8415.00
527475 1 2721.00
260280 6 6200.00
476939 6 657.00
840318 6 1855.00
552257 5 4816.00
423860 4 3813.00
852385 1 3071.00
136981 0 8643.00
824687 0 3364.00
763623 7 8786.00
248364 2 7044.00
992563 3 9271.00
834477 7 3933.00
969705 4 1546.00
159113 4 2177.00
470802 7 9646.00
787943 5 792.00
955490 2 5034.00
698297 1 5062.00
366320 0 4476.00
425888 3 7798.00
677702 3 661.00
587619 4 7046.00
210408 0 2057.00
207278 0 5297.00
596146 5 5605.00
160178 6 7838.00
817321 3 606.00
795550 2 6485.00
590134 4 3664.00
891297 4 8448.00
688747 7 2477.00
738571 3 2163.00
495986 3 4690.00
607783 5 7242.00
814929 2 3392.00
975795 0 6179.00
250519 4 7961.00
809231 6 7831.00
681495 2 9037.00
199907 7 5102.00
507657 4 9303.00
804581 3 633.00
633645 2 9787.00
184136 5 2680.00
980250 2 2056.00
379338 1 3320.00
194490 5 7220.00
985336 6 9357.00
512202 2 279.00
196098 7 9891.00
109790 7 4550.00
407631 2 1139.00
151024 6 7852.00
500230 0 3482.00
815621 1 1030.00
399291 2 486.00
725322 3 7998.00
985244 7 745.00
300960 7 6946.00
990515 3 5666.00
908699 5 6815.00
736729 4 233.00
575525 4 7505.00
158302 0 1154.00
983177 2 4560.00
566544 2 9406.00
976562 2 613.00
486224 3 3661.00
612279 5 3059.00
411134 5 1357.00
174068 1 8673.00
125512 1 7967.00
957555 6 1025.00
559327 7 7934.00
969792 4 5433.00
983581 5 2775.00
870599 1 8836.00
281343 5 3570.00
921130 0 9336.00
733607 2 772.00
887303 4 2193.00
841304 0 8296.00
700557 1 1021.00
348531 4 5003.00
331056 2 4561.00
559241 2 2435.00
698902 6 8161.00
372323 4 4812.00
531386 2 9502.00
550903 1 4020.00
708790 0 5981.00
463216 5 6012.00
453237 0 264.00
466316 3 8442.00
731358 7 5192.00
473295 3 5255.00
262749 5 4851.00
649054 0 3453.00
991089 2 8415.00
877588 7 1551.00
380605 1 7138.00
522020 4 474.00
569454 2 6504.00
212497 3 7637.00
628160 6 8868.00
551064 3 6545.00
261091 2 8271.00
696911 2 6748.00
740506 2 5576.00
158746 0 3069.00
974441 1 2671.00
449142 1 5362.00
284349 6 7729.00
924047 1 5017.00
765222 5 1129.00
726457 1 7222.00
107298 5 9500.00
511086 3 7819.00
898927 5 2234.00
344550 3 262.00
533084 2 2837.00
178913 0 3101.00
963858 3 8532.00
640878 4 387.00
108500 4 3433.00
802631 0 8643.00
484808 7 1840.00
397410 3 4995.00
913365 0 4824.00
106405 0 8445.00
355324 2 8471.00
693659 6 9270.00
983683 1 8629.00
731634 4 786.00
637613 0 1808.00
646315 0 2749.00
898415 0 6676.00
795590 7 5561.00
156889 7 5822.00
696511 0 5444.00
354602 6 8188.00
748454 4 9869.00
209961 0 5152.00
481455 5 1225.00
495455 5 9423.00
585122 2 3440.00
240528 5 309.00
648244 6 3918.00
256099 7 7718.00
900274 2 3805.00
598844 2 4622.00
555372 5 1992.00
395571 5 3542.00
861975 7 6548.00
944695 2 157.00
167712 3 8564.00
547480 4 1864.00
594256 7 6663.00
534785 6 8399.00
731890 7 9433.00
545335 4 6706.00
533833 3 5820.00
269306 5 6882.00
845043 7 2348.00
869952 3 6325.00
349722 3 4192.00
853367 3 7631.00
725948 7 3593.00
956241 5 6542.00
890993 5 1677.00
110459 4 9282.00
809742 6 8725.00
713692 0 6298.00
959704 0 364.00
293274 7 1733.00
268758 4 7094.00
240680 3 1566.00
486709 5 3873.00
493666 5 9141.00
377475 6 2259.00
344007 5 4422.00
241780 0 6343.00
873032 2 2816.00
911426 2 3361.00
670873 7 8351.00
713053 2 2107.00
384821 2 4663.00
387069 0 8608.00
375333 3 2250.00
793553 7 7967.00
908793 6 1067.00
610168 0 1202.00
200477 5 9261.00
690365 1 825.00
495170 4 9262.00
496604 7 9459.00
255998 5 9575.00
377361 4 6332.00
820728 4 6125.00
377170 0 5210.00
562996 0 7030.00
593605 6 3183.00
179213 5 8854.00
789446 7 9800.00
693537 2 4146.00
118644 1 8025.00
227752 3 645.00
340802 2 7062.00
888159 2 9447.00
467078 1 5127.00
749526 7 7805.00
488791 3 5108.00
124714 2 9137.00
102912 4 4270.00
504707 5 1767.00
634967 0 5858.00
871209 3 5893.00
237866 0 9209.00
531567 4 3585.00
609566 7 9265.00
571880 5 8660.00
561139 1 1992.00
580208 7 5788.00
982095 5 4027.00
589832 5 8934.00
684280 3 4882.00
306904 6 2638.00
166366 4 3574.00
468040 6 3045.00
955421 7 8004.00
933435 0 4201.00
167229 0 2565.00
521285 6 8777.00
328323 6 304.00
674464 7 5283.00
929055 0 2592.00
294255 3 452.00
859621 2 1186.00
489558 7 8415.00
849733 1 5083.00
942857 0 4307.00
308012 1 4217.00
392895 4 9384.00
732871 5 3509.00
982429 2 2129.00
279661 4 735.00
196639 3 7806.00
377183 1 6164.00
875290 1 8359.00
277621 7 4427.00
993522 1 7357.00
716959 3 2222.00
180141 4 1429.00
906794 5 1726.00
846787 0 850.00
142417 1 4605.00
960242 4 6827.00
521700 0 3236.00
156218 3 2631.00
643485 0 1850.00
714651 2 7411.00
615104 0 6017.00
533380 6 3479.00
577789 6 4034.00
322905 1 458.00
310458 1 6493.00
821617 6 7442.00
223056 2 2512.00
331030 2 9725.00
141180 7 6741.00
729026 3 3197.00
368961 5 1068.00
361004 5 3585.00
633877 0 4276.00
126706 2 6136.00
283821 3 5021.00
756158 3 9099.00
934837 3 109.00
851779 6 6914.00
563531 1 5437.00
232194 1 1015.00
464870 0 1439.00
144061 2 4230.00
998321 7 663.00
930213 7 5116.00
140455 5 2348.00
900813 1 1402.00
694581 2 1418.00
538920 3 1387.00
288326 3 2701.00
627468 0 6678.00
179720 3 8588.00
618279 7 1296.00
478198 0 647.00
267195 6 3953.00
228427 0 6909.00
779554 5 383.00
128894 7 6271.00
852684 3 2915.00
502401 0 5246.00
279087 7 3112.00
752745 5 5271.00
811311 3 3631.00
508744 7 7125.00
846180 0 5023.00
421758 4 8908.00
997528 5 5328.00
994377 0 3154.00
495328 7 8056.00
253089 5 6891.00
593211 5 3302.00
945750 7 4263.00
385465 3 1762.00
353096 0 8924.00
177776 4 6265.00
553697 5 1958.00
543741 0 6756.00
462727 0 2903.00
569927 0 3624.00
161729 3 7991.00
957675 2 9381.00
323823 4 3469.00
241912 5 9139.00
954612 0 518.00
730759 7 6646.00
488339 7 9269.00
929712 2 3180.00
763560 6 218.00
994454 7 8392.00
562593 1 1317.00
690835 4 6090.00
420853 3 129.00
184651 5 4074.00
781968 6 4904.00
602919 7 160.00
714146 6 8424.00
152682 4 2562.00
296002 3 316.00
287079 4 457.00
602790 7 1316.00
112157 2 244.00
404847 5 3251.00
882642 4 3153.00
143832 1 630.00
560626 7 9330.00
965624 5 6510.00
412602 0 6380.00
903398 0 523.00
647347 6 933.00
514362 0 1130.00
548004 7 1004.00
897570 4 3102.00
999190 0 6696.00
982115 5 545.00
780560 4 7716.00
981160 1 6455.00
669666 1 406.00
355203 6 9502.00
818168 4 8293.00
298927 3 2688.00
660205 3 5410.00
451351 2 4067.00
993128 4 4259.00
793626 3 2047.00
570836 7 1545.00
155039 7 5801.00
807593 5 6100.00
416291 3 3028.00
698677 0 829.00
357928 3 1653.00
550469 1 4423.00
594283 1 8278.00
710751 4 1409.00
673530 5 6029.00
249596 7 7849.00
611741 4 2707.00
885577 2 2995.00
525277 0 8142.00
291448 3 1103.00
372994 7 6773.00
149151 2 8902.00
810914 7 5385.00
737903 2 6390.00
445537 4 3595.00
956277 3 8871.00
748483 5 4544.00
809833 0 8484.00
242097 6 7092.00
794377 1 1341.00
522390 5 1933.00
443812 2 4575.00
287333 1 4954.00
873481 0 631.00
656906 7 6418.00
122257 4 8621.00
293961 0 6514.00
971134 6 6103.00
119395 4 5210.00
660881 1 5029.00
773307 3 1934.00
141875 2 9017.00
690375 3 8628.00
880913 2 6336.00
189894 6 6635.00
254730 1 2517.00
359511 2 7167.00
171626 0 6056.00
892015 5 3453.00
676158 2 7785.00
942613 3 7926.00
282646 3 8539.00
589128 7 183.00
726067 3 2982.00
446109 5 255.00
990282 4 9190.00
889515 3 152.00
534866 1 2019.00
738044 2 1245.00
104080 7 7731.00
739959 6 6682.00
124563 1 721.00
925955 7 5335.00
735424 2 2606.00
705742 3 4586.00
266955 3 5344.00
426097 7 3515.00
477183 7 858.00
156142 4 1880.00
740793 5 1355.00
606011 1 4003.00
329452 5 5586.00
216877 5 1805.00
471656 3 3216.00
772608 4 6708.00
224683 5 6000.00
726515 7 5227.00
595250 3 7083.00
909402 5 7831.00
849898 7 7837.00
406047 3 5878.00
755126 4 713.00
874356 5 8661.00
622043 1 9249.00
845962 7 3883.00
335596 3 5962.00
115256 6 7097.00
552009 1 2174.00
397280 1 9684.00
461019 1 4035.00
677038 5 1583.00
630303 5 8250.00
139791 2 9485.00
499197 7 2541.00
840449 5 4497.00
576719 5 8619.00
636992 0 6753.00
177460 1 3308.00
392799 2 1121.00
965723 3 2062.00
913374 7 4412.00
312924 7 4251.00
291062 0 5548.00
985349 1 1878.00
249818 4 2830.00
135605 1 4618.00
466455 1 1424.00
648485 3 3587.00
787698 3 550.00
344584 3 412.00
564327 7 6426.00
801521 7 1683.00
339879 3 4830.00
452363 1 9876.00
302029 2 8458.00
856849 5 1644.00
394342 4 8706.00
662899 3 4514.00
384728 6 6411.00
576717 2 4952.00
247409 4 1353.00
845870 6 5611.00
192882 0 368.00
260907 0 9070.00
140330 1 5329.00
352550 2 2359.00
734212 7 695.00
692866 4 9626.00
530357 2 237.00
391508 0 6708.00
186862 4 3416.00
700965 4 7333.00
262786 5 3199.00
602946 2 9428.00
917938 1 4605.00
239341 6 5438.00
767811 0 7849.00
527905 7 612.00
453149 2 4241.00
457671 7 9049.00
190626 7 854.00
680966 0 9615.00
