500 9
347708 0 6963.00
334413 8 2579.00
128575 5 9292.00
319283 4 9317.00
955041 5 8186.00
636059 8 5125.00
122533 7 170.00
924670 2 3467.00
286214 2 2088.00
188497 7 8913.00
486978 8 3836.00
565701 8 289.00
854058 0 121.00
470107 6 6498.00
618181 4 3027.00
240121 5 6870.00
681052 2 466.00
746685 5 9046.00
483983 1 1740.00
622961 0 9561.00
338019 7 3537.00
692006 2 1545.00
966109 4 1806.00
314428 8 4554.00
806284 8 7565.00
458929 1 624.00
224380 6 6828.00
196306 5 159.00
769047 4 9053.00
569616 1 100.00
877636 3 1605.00
456172 0 1662.00
873161 1 8684.00
348940 8 1724.00
197277 2 826.00
784184 2 6803.00
780922 5 4573.00
694418 5 1981.00
775677 0 6561.00
577638 0 3677.00
457378 8 9209.00
678967 8 8063.00
414918 0 3470.00
687840 6 5666.00
962464 2 4446.00
483686 2 7356.00
106945 1 5362.00
808634 2 9004.00
552264 7 3941.00
383756 0 1578.00
553670 4 8549.00
955920 6 7687.00
719261 8 9127.00
809920 6 2946.00
679393 7 5395.00
245276 0 1177.00
859322 2 1865.00
831261 1 947.00
221531 4 1822.00
626106 0 6180.00
822933 5 3934.00
497065 4 4526.00
503642 4 3444.00
629663 2 1922.00
114664 6 1408.00
166771 8 8967.00
855206 6 1181.00
684534 8 1603.00
539845 8 241.00
394058 4 6158.00
305051 2 2291.00
803059 6 9946.00
655126 0 2849.00
281576 4 4734.00
561349 8 3812.00
550998 1 7738.00
380836 0 7590.00
898853 4 5570.00
340769 2 1735.00
165442 6 1725.00
991620 5 7962.00
427004 0 8770.00
647849 5 9346.00
342167 6 8609.00
707651 5 8529.00
843312 1 8519.00
522652 6 2564.00
281547 0 2744.00
655191 6 4269.00
822527 5 4765.00
261727 7 9820.00
288223 1 3397.00
341106 8 6694.00
743964 2 5600.00
674263 3 7858.00
460145 8 1517.00
490245 3 4313.00
714907 5 859.00
340698 2 7729.00
772704 3 7137.00
756258 5 1266.00
357848 4 635.00
960726 0 8727.00
867245 1 4084.00
211272 7 2457.00
798507 8 3267.00
868334 0 7039.00
916969 1 4284.00
847308 8 1307.00
241180 3 5443.00
899187 7 2505.00
149810 7 9110.00
715985 6 9739.00
412784 3 7490.00
583800 4 979.00
745814 6 3748.00
716716 1 8942.00
291346 3 936.00
452945 6 5629.00
885709 4 396.00
441331 8 369.00
108805 6 2612.00
186189 1 866.00
929738 8 941.00
128737 7 9814.00
146096 1 7345.00
725938 6 4390.00
859905 1 8256.00
818280 0 548.00
608679 1 8943.00
163060 6 3063.00
743563 1 1921.00
948054 8 1066.00
648081 4 3896.00
112181 4 6096.00
583081 8 820.00
983129 6 1489.00
384407 5 2532.00
487332 5 9132.00
452813 1 6089.00
781681 6 1675.00
440749 0 2203.00
648898 6 7266.00
800570 4 5410.00
735640 1 8651.00
156633 0 9516.00
437650 4 7683.00
143984 0 3996.00
901163 0 5289.00
243106 8 1934.00
199474 2 469.00
882454 0 4326.00
976950 4 8693.00
155049 2 9494.00
294578 5 276.00
660353 0 9873.00
469903 2 9652.00
633406 5 1100.00
392135 0 8106.00
547095 7 7899.00
785048 5 9520.00
111088 7 1238.00
638762 7 4984.00
143217 2 8800.00
305813 0 2399.00
513508 1 1649.00
449088 8 9855.00
456761 5 5566.00
411409 1 5544.00
863743 4 2622.00
416542 2 3656.00
565911 7 5587.00
332283 5 5697.00
736475 0 9445.00
996597 4 2968.00
244305 0 4545.00
622481 6 7379.00
797042 2 3484.00
274853 8 4547.00
106799 7 4304.00
190107 0 1672.00
296034 8 5947.00
154521 1 4165.00
453728 3 7761.00
776718 2 7693.00
437912 6 9115.00
322225 6 731.00
769436 0 2350.00
505096 0 4675.00
845794 8 8233.00
874908 8 3276.00
604443 6 3962.00
313277 8 1765.00
955188 6 8423.00
207603 4 9833.00
196008 1 6155.00
639270 1 5831.00
773091 7 1984.00
726250 6 8992.00
635193 5 5648.00
514790 3 9920.00
877527 0 6399.00
375488 5 1784.00
569318 2 2657.00
695400 1 757.00
238153 3 3885.00
514978 8 1482.00
829333 6 3965.00
955879 7 4512.00
458445 2 2718.00
151348 6 6563.00
378519 1 1809.00
338712 0 5103.00
316998 8 1126.00
545544 7 7912.00
294855 5 4900.00
670125 7 1962.00
444424 8 5642.00
346217 4 3343.00
290157 8 1282.00
765344 7 877.00
475638 2 4497.00
339651 0 7643.00
232291 4 296.00
764156 6 1717.00
577371 8 3936.00
626530 8 484.00
529782 8 4890.00
275116 2 8172.00
347712 3 4004.00
546167 2 3037.00
987885 4 1363.00
412592 5 6838.00
837307 4 2025.00
608686 4 2457.00
216059 4 1862.00
945625 6 1665.00
734308 2 1023.00
546854 3 7285.00
635250 6 8250.00
137485 3 5032.00
803294 5 6816.00
661595 4 1639.00
