778 15
859092 8 3488.00
398414 11 467.00
896130 11 6864.00
908078 1 9510.00
244893 12 4679.00
972182 11 3465.00
980458 2 6929.00
936161 0 523.00
531384 10 7441.00
194283 14 3091.00
506603 10 9392.00
518179 0 6498.00
910368 3 3528.00
237227 13 3445.00
792292 10 2790.00
848772 8 4374.00
541656 11 2656.00
555764 6 7886.00
165208 11 9697.00
887082 1 6638.00
745945 1 9849.00
215298 12 7973.00
741658 12 7131.00
418750 12 966.00
962430 14 5581.00
702858 7 9993.00
937085 3 5721.00
309378 14 5709.00
386532 10 2098.00
758264 3 7584.00
320258 13 3251.00
830733 4 2800.00
435976 2 5064.00
166553 1 9165.00
616512 1 9812.00
568719 7 2283.00
331245 1 1907.00
643190 10 3192.00
579121 14 9176.00
154096 11 2580.00
282326 1 5631.00
357545 5 7967.00
848409 9 4569.00
180832 9 100.00
475621 13 3964.00
409244 9 8947.00
909087 14 8447.00
476916 6 7175.00
140038 8 3848.00
403734 0 6232.00
970900 1 1368.00
518289 3 3990.00
477746 5 4323.00
873938 6 1132.00
567856 7 7747.00
632918 6 9557.00
140430 3 8951.00
790285 6 2184.00
967301 0 8244.00
804714 2 4877.00
540891 0 3124.00
532535 7 8570.00
859723 2 6856.00
596872 0 7793.00
545753 4 532.00
808547 4 4543.00
150649 9 4891.00
873964 7 7557.00
623021 11 3772.00
864415 11 7405.00
182459 10 8034.00
724244 13 7437.00
263339 0 6632.00
432452 11 622.00
338603 5 1727.00
330008 1 941.00
502241 1 5068.00
124571 6 9320.00
440130 13 8972.00
492710 11 5653.00
662744 6 4368.00
355654 10 3799.00
307842 0 9054.00
162540 0 5665.00
227373 12 7633.00
881390 8 2380.00
171118 8 322.00
206021 10 9023.00
378069 3 5390.00
689355 13 2227.00
327250 2 5062.00
305435 7 9860.00
759308 10 5980.00
304863 8 1080.00
967038 4 1461.00
550568 13 691.00
424973 0 726.00
876842 10 8778.00
374668 3 8728.00
631256 1 4588.00
327908 3 2494.00
801613 7 9989.00
549937 1 977.00
766812 14 9745.00
624678 13 4740.00
375753 5 973.00
383579 7 4854.00
373934 10 6868.00
597291 8 8911.00
328075 11 992.00
916143 6 2292.00
471074 2 9803.00
639016 14 2074.00
115462 8 3555.00
826410 0 4986.00
484083 11 1793.00
323562 6 3842.00
521018 14 6170.00
650774 12 7980.00
352754 6 8325.00
783789 2 5307.00
939770 5 4337.00
868950 4 1808.00
333921 6 2933.00
987086 6 3219.00
112666 14 8246.00
306681 4 280.00
940659 4 9326.00
117059 13 7122.00
285188 12 9730.00
361670 6 9214.00
422109 2 6143.00
570859 6 1013.00
206385 13 2225.00
499873 1 728.00
702569 5 3631.00
912336 10 9744.00
335248 9 3616.00
498897 14 9865.00
315301 13 6033.00
856858 2 7325.00
809098 12 9734.00
951532 0 1927.00
336057 12 6983.00
117388 10 1714.00
342140 3 2030.00
595368 1 8704.00
105614 7 4074.00
888232 12 6449.00
470394 11 2446.00
305097 4 5375.00
737155 3 1213.00
341315 11 3105.00
624673 8 9180.00
353753 13 3716.00
921895 12 2485.00
823946 1 6216.00
859081 10 9003.00
603363 4 4820.00
592994 8 7030.00
262160 10 804.00
779221 12 6801.00
488562 14 6613.00
127892 11 8575.00
175840 12 1844.00
896260 6 5763.00
940405 0 9617.00
382529 14 5552.00
457606 9 5006.00
909554 1 1293.00
617298 12 6537.00
596110 6 3933.00
839616 5 4640.00
445399 14 7980.00
956793 4 9875.00
632427 8 7077.00
956577 8 7242.00
153936 8 8947.00
867838 8 5529.00
924540 1 7599.00
379360 2 5310.00
633317 6 7975.00
961248 0 3819.00
559330 7 1952.00
480812 3 5479.00
796618 12 7506.00
256624 6 8863.00
567409 11 5418.00
734481 9 9501.00
668313 2 6683.00
900527 4 252.00
354233 1 3395.00
175891 14 1687.00
246075 7 6085.00
939669 14 8831.00
686601 10 9069.00
815858 13 7495.00
215880 10 9571.00
479273 2 6879.00
769305 13 642.00
278952 0 966.00
649092 1 2014.00
611442 5 9288.00
839751 6 5052.00
782221 12 8033.00
825056 8 3666.00
215782 14 7349.00
883394 7 2049.00
338293 5 5372.00
627246 5 354.00
222247 12 7077.00
952562 13 954.00
258378 5 3079.00
608894 8 2518.00
853577 3 1102.00
677008 13 1909.00
985437 9 129.00
808976 9 7702.00
548338 8 5334.00
606362 10 2865.00
103515 9 920.00
315128 9 3924.00
358918 0 2448.00
277246 8 7264.00
919471 0 4760.00
151561 11 683.00
911438 3 7608.00
901474 1 8738.00
374031 9 2434.00
528836 2 8714.00
959361 10 1940.00
879801 5 1590.00
474803 0 5669.00
486527 8 502.00
377827 12 3829.00
964899 7 3823.00
492347 6 3234.00
263579 7 1441.00
282338 6 920.00
971891 14 7607.00
728640 1 5982.00
895660 9 7048.00
300614 1 2520.00
774123 12 3122.00
196401 1 4208.00
487882 4 5642.00
825885 11 887.00
962744 11 9319.00
904003 12 4313.00
837663 3 7792.00
363280 10 9602.00
143141 7 1306.00
416354 6 6390.00
164726 2 2923.00
843631 14 6502.00
283595 1 9248.00
703666 0 117.00
799323 6 8497.00
559554 2 1321.00
348121 10 100.00
679463 6 3155.00
455079 4 3973.00
520874 3 578.00
541276 7 8650.00
343752 2 1090.00
628124 11 2758.00
690798 5 2728.00
523081 10 5301.00
219101 7 3686.00
568141 11 6366.00
921760 6 258.00
571188 5 5074.00
188020 14 1938.00
570146 10 1693.00
385352 10 5549.00
155946 11 9310.00
510626 13 7185.00
136383 5 8253.00
906006 4 7795.00
531246 14 2247.00
639808 3 9817.00
908356 7 8789.00
169648 3 1301.00
192984 0 492.00
848144 12 7850.00
684981 3 9278.00
884591 4 9289.00
710747 8 7768.00
449727 2 8172.00
154268 2 2948.00
349385 10 5912.00
928325 14 1728.00
640522 4 2419.00
693879 8 9661.00
475839 11 6990.00
721487 11 2027.00
373950 5 8068.00
606862 3 2095.00
400741 2 8168.00
379211 7 675.00
370440 7 3921.00
325476 3 5201.00
150022 5 8168.00
487856 4 8914.00
611691 1 4787.00
988017 6 5088.00
484899 12 8091.00
459258 0 2500.00
569854 11 8796.00
449412 8 9575.00
186536 2 9873.00
123071 9 5812.00
200461 14 6682.00
801658 9 5404.00
923083 11 8324.00
392046 14 4749.00
169419 6 4983.00
976651 3 5993.00
509276 9 855.00
575587 1 1884.00
956839 1 2791.00
669374 11 4555.00
481412 11 2865.00
664836 12 656.00
340958 7 7628.00
125392 14 2171.00
362354 8 1405.00
248726 0 9300.00
832830 0 2987.00
115122 4 3148.00
104061 5 5664.00
137891 8 2457.00
398028 6 3703.00
257346 13 2854.00
769292 3 5966.00
893184 4 9439.00
783332 9 8221.00
881782 8 6668.00
891439 13 5655.00
285372 10 8005.00
740792 9 293.00
558641 2 5380.00
961120 4 6342.00
924974 6 1024.00
270979 13 9091.00
771735 11 1682.00
916264 9 9603.00
507897 14 7640.00
169465 8 6397.00
477203 14 5148.00
506784 5 7056.00
298425 12 1684.00
957875 2 2174.00
162121 11 2801.00
486346 11 169.00
744086 1 9889.00
567764 10 439.00
247644 1 9972.00
345774 11 8915.00
156929 4 7353.00
509844 5 9546.00
505884 4 1874.00
637582 3 8088.00
850285 11 7010.00
932521 9 6344.00
711652 7 2618.00
867987 3 2388.00
166020 13 2643.00
781722 0 3987.00
262226 8 5536.00
490523 9 5217.00
622293 2 7747.00
221350 10 5642.00
240288 9 1349.00
393817 11 1690.00
317410 14 3370.00
212366 8 9011.00
515973 6 6183.00
700925 3 936.00
561102 13 2930.00
530852 3 8330.00
525074 11 6358.00
386181 3 4079.00
369173 4 7823.00
239621 1 9520.00
905042 0 855.00
329917 12 9828.00
576617 5 5935.00
880460 13 2157.00
671290 1 4188.00
843042 1 2543.00
113840 0 455.00
732408 3 6988.00
907530 13 2557.00
909981 12 8882.00
612996 3 8835.00
790630 10 1049.00
562354 9 1845.00
354818 14 1536.00
374443 1 4987.00
769979 9 4258.00
959032 7 8597.00
307778 7 5729.00
251492 9 1720.00
335924 14 3272.00
365153 11 4148.00
231210 6 5239.00
107727 1 269.00
114812 12 3113.00
869289 5 6912.00
289786 5 3464.00
978721 1 5559.00
166225 4 4598.00
258152 5 7469.00
393295 7 4480.00
521473 13 438.00
616441 7 7623.00
498987 1 6012.00
684461 13 6904.00
849742 13 2266.00
910361 9 3658.00
123972 12 4602.00
232286 7 9163.00
561979 8 2987.00
868912 4 9033.00
990866 3 2619.00
378236 4 7253.00
565637 5 9900.00
638894 12 8772.00
853644 10 118.00
345888 7 4773.00
829798 5 3784.00
557279 10 9082.00
370329 2 8928.00
110650 1 725.00
513710 1 6213.00
646133 11 6239.00
238970 2 8777.00
597735 3 222.00
552684 12 6462.00
401304 10 157.00
221939 10 5051.00
580296 2 5776.00
523459 0 7242.00
365675 1 6789.00
874512 1 3631.00
247989 10 9436.00
463579 9 8663.00
646526 0 8220.00
299779 6 8297.00
482253 11 8631.00
456361 4 1099.00
288328 13 7127.00
579781 5 5209.00
870313 5 933.00
713161 8 5517.00
113544 0 9786.00
573432 3 5180.00
536724 10 9597.00
488374 9 5121.00
252645 6 698.00
309646 10 4707.00
696702 4 1443.00
884254 4 2041.00
821562 5 8032.00
239577 2 2770.00
743258 11 7308.00
938068 0 1943.00
687795 4 4682.00
934312 12 8291.00
540203 1 6849.00
417899 8 9376.00
582004 5 4226.00
734049 9 2497.00
150311 3 8252.00
402432 12 1341.00
934859 14 9330.00
858297 3 5087.00
948661 4 464.00
116550 8 1171.00
871250 8 1633.00
855609 2 8224.00
221338 3 318.00
779784 4 1076.00
812332 5 3738.00
581355 10 9176.00
442263 6 8303.00
143479 2 4641.00
680358 12 9392.00
317934 14 6743.00
440715 0 637.00
517997 9 7228.00
291507 11 1955.00
971056 7 7128.00
475287 13 8875.00
266609 12 2754.00
209763 14 887.00
524523 4 3564.00
801347 11 1915.00
148836 6 8971.00
347665 5 5469.00
773705 3 9346.00
912897 14 7325.00
749182 12 3982.00
651585 5 5258.00
603089 6 5049.00
792560 5 8829.00
200753 2 6266.00
330397 1 7185.00
551379 14 6250.00
332974 2 7178.00
439575 10 1044.00
670013 12 8293.00
678396 5 8873.00
886819 13 3489.00
