589 15
254951 13 4069.00
609464 10 2474.00
713505 7 1675.00
256935 10 6797.00
112374 3 1764.00
877248 3 3525.00
514127 11 7702.00
490909 9 6601.00
520048 10 5664.00
160081 2 355.00
791373 4 2751.00
969430 7 8793.00
992615 9 2847.00
783299 8 8362.00
852837 4 2651.00
407790 0 6796.00
304009 8 3996.00
284171 3 5184.00
167868 1 3729.00
423250 7 3366.00
188505 3 7719.00
922892 10 6484.00
669942 5 2053.00
386543 5 802.00
336273 12 2716.00
644378 1 9235.00
306250 2 7784.00
924017 0 4943.00
949042 0 3943.00
801920 2 8083.00
759224 14 8067.00
424441 3 8229.00
272186 9 9721.00
106946 0 1725.00
598735 0 5218.00
859499 0 1456.00
111231 9 9458.00
206673 2 8372.00
640060 6 8775.00
414992 14 3549.00
460936 5 7853.00
879609 11 6692.00
368899 10 103.00
216656 7 1928.00
295544 10 6465.00
133222 1 4675.00
314282 11 8130.00
656099 9 5995.00
502926 5 298.00
721632 14 3152.00
619134 4 9814.00
280966 0 6610.00
739164 9 1274.00
464031 0 5025.00
632298 1 6961.00
348976 11 6233.00
648524 12 6616.00
622956 2 8196.00
905406 0 9827.00
179268 13 5413.00
316516 10 7599.00
314177 11 7450.00
492565 1 3054.00
689480 11 7281.00
971093 9 1672.00
515252 2 9138.00
535364 4 4114.00
922452 3 2306.00
373408 0 815.00
884262 11 2706.00
185038 3 1808.00
990208 5 7161.00
489757 12 388.00
408558 5 1787.00
883521 11 1250.00
302293 4 952.00
651800 6 8967.00
559723 10 7222.00
487744 0 3357.00
758348 13 6727.00
635941 13 6548.00
989172 0 3853.00
983835 1 3824.00
503404 3 5114.00
118128 7 5718.00
889833 14 866.00
952017 6 1679.00
797500 7 7743.00
775655 2 4379.00
294830 14 5118.00
492253 6 5939.00
173397 10 4374.00
784688 0 4793.00
168548 0 6052.00
407981 14 6312.00
528778 9 8521.00
938333 14 6103.00
213124 12 6918.00
949109 12 493.00
113873 0 8440.00
588739 1 1471.00
303400 10 1582.00
660289 11 1807.00
133342 14 3041.00
699886 1 8329.00
239443 4 3728.00
673091 5 9646.00
455664 3 7662.00
290310 7 7409.00
442942 10 4134.00
795936 7 7431.00
265469 11 5166.00
719948 6 7813.00
577030 0 699.00
442595 3 2382.00
167684 14 1917.00
927350 8 364.00
471586 7 8384.00
899411 4 1523.00
548669 14 1248.00
962512 1 565.00
879730 12 2296.00
482638 5 5512.00
510905 3 3084.00
507321 3 3912.00
223688 11 2438.00
793191 11 7929.00
371151 14 9843.00
857547 7 2952.00
794238 9 6685.00
293883 7 8810.00
368070 3 490.00
677589 7 1629.00
346991 2 3158.00
665701 5 5543.00
806292 14 6145.00
587124 2 8515.00
923440 6 5844.00
942011 4 7287.00
131415 0 6186.00
411293 9 4191.00
322092 2 1576.00
859238 7 7401.00
451186 5 8709.00
292150 10 8805.00
925095 9 6260.00
827834 1 7478.00
242012 8 5434.00
787366 0 1861.00
342002 3 5964.00
945014 6 3545.00
967954 0 5437.00
443284 10 9194.00
640778 0 7518.00
681295 14 4193.00
353754 5 3436.00
550782 14 8837.00
476372 14 2497.00
663614 9 9622.00
512464 10 6762.00
846166 13 9094.00
783926 13 6509.00
875815 4 4696.00
803287 0 7044.00
512659 1 7192.00
947026 2 5502.00
956314 1 9476.00
192682 7 6507.00
878133 7 9011.00
261859 5 1237.00
596593 7 3142.00
460971 1 7533.00
315966 5 239.00
445070 2 7850.00
693198 11 7130.00
464944 12 5689.00
559712 1 3346.00
120200 5 8620.00
805929 4 1479.00
961893 8 6335.00
236297 5 3942.00
583865 9 3688.00
515016 13 2720.00
226147 0 5175.00
596633 0 8869.00
962464 6 2709.00
601480 10 9013.00
743835 4 8223.00
841956 9 5444.00
882562 6 8026.00
430326 13 6115.00
389518 1 1761.00
424481 11 8232.00
304746 6 7774.00
332470 14 265.00
471425 4 1128.00
760557 5 2804.00
997008 12 7005.00
281649 0 7931.00
615057 8 9716.00
423721 12 1014.00
673853 9 9721.00
197542 14 9889.00
725811 10 5271.00
500046 3 4887.00
125944 14 3513.00
954990 10 2898.00
129508 8 3740.00
878650 3 2831.00
761706 11 3347.00
198476 8 1037.00
401652 14 1780.00
733629 3 2139.00
603881 13 232.00
805732 8 9924.00
382425 10 2375.00
684902 11 1780.00
841974 14 1666.00
541396 13 8777.00
201527 14 1970.00
418837 2 6840.00
974213 5 7470.00
111686 2 1617.00
737562 8 2110.00
762731 10 8812.00
905993 0 5862.00
953368 3 1779.00
194178 10 1484.00
995724 4 8835.00
748380 7 5413.00
708252 4 2629.00
953728 2 4015.00
634186 2 9919.00
282161 10 1429.00
974341 9 2776.00
945137 5 2031.00
674595 5 6414.00
395383 1 9061.00
549458 1 5352.00
637504 0 1317.00
763119 8 7712.00
321859 1 6786.00
650129 1 1386.00
581032 12 707.00
801211 2 5432.00
697373 14 4287.00
446666 14 5768.00
814206 14 5171.00
365421 2 5787.00
452355 7 2432.00
102653 9 3129.00
307362 11 2184.00
184175 14 1646.00
194692 6 1883.00
366028 6 5741.00
210764 2 3490.00
382424 10 8218.00
698731 14 8390.00
392393 6 7541.00
790699 10 3667.00
831890 12 3561.00
602605 11 5079.00
668369 2 4307.00
371882 14 7084.00
610752 0 2802.00
867497 0 2224.00
545835 14 9339.00
201679 11 4556.00
128875 13 7192.00
735852 9 6306.00
292109 12 4116.00
209230 9 5657.00
743786 3 6295.00
351811 1 6916.00
277543 12 2815.00
499922 4 5889.00
359115 3 9928.00
716648 2 5561.00
403249 10 1740.00
662758 9 5419.00
942752 10 7612.00
815211 8 2700.00
613893 8 974.00
914168 0 9100.00
385331 14 1398.00
186107 14 3043.00
695152 4 6363.00
370069 8 8485.00
866717 14 5225.00
240929 1 7647.00
555047 1 7445.00
495787 13 4401.00
914152 5 9930.00
863181 0 9266.00
708557 1 9011.00
476703 9 6975.00
627332 11 9873.00
366895 9 4434.00
199471 12 1082.00
930327 7 427.00
432589 8 3657.00
294144 5 1493.00
740083 4 1081.00
632896 7 5478.00
421192 3 9794.00
690144 6 7414.00
228082 1 7600.00
408382 1 6347.00
197391 7 3883.00
528166 10 2983.00
164353 7 5598.00
383278 1 5799.00
262195 4 3802.00
766682 1 7089.00
280144 9 3502.00
735247 10 4250.00
684977 8 461.00
691918 9 7638.00
334287 11 7794.00
970169 6 5811.00
524352 8 5504.00
677097 8 3086.00
853003 3 6374.00
577975 8 9038.00
274374 1 8731.00
281725 7 7477.00
128093 10 3811.00
365566 4 837.00
374402 13 8896.00
600139 0 2760.00
649296 14 3392.00
322404 13 3713.00
940060 5 9763.00
357651 13 6176.00
618264 11 5845.00
374571 5 9873.00
837235 14 6427.00
603057 11 833.00
362315 8 7643.00
995116 1 6348.00
127789 1 7251.00
733592 11 1192.00
309365 3 4846.00
487584 13 5290.00
256711 4 8223.00
489634 8 160.00
195767 13 2275.00
538147 6 1064.00
609028 13 2379.00
551457 12 5549.00
249120 2 8918.00
214274 10 2855.00
430407 4 7738.00
503602 0 1168.00
662971 12 6643.00
904661 10 9672.00
726142 10 4756.00
520359 10 7814.00
798514 8 8828.00
884058 12 5556.00
842461 3 2378.00
297353 2 3064.00
353130 11 1423.00
315647 4 2318.00
274032 9 2674.00
167739 3 3681.00
994066 13 2515.00
415029 5 6818.00
934686 0 2126.00
183725 8 6174.00
806916 11 876.00
668191 5 2047.00
516412 11 7804.00
919427 6 1203.00
396503 5 6151.00
836569 13 2943.00
