593 18
593769 3 7217.00
263222 14 4642.00
586235 1 5494.00
180272 3 9576.00
269328 4 3047.00
735243 3 2796.00
879124 2 3430.00
496018 4 8348.00
837412 15 4962.00
653599 2 987.00
467437 15 8607.00
144867 0 4319.00
382542 4 798.00
744792 7 4198.00
276608 11 4613.00
731815 10 5070.00
394702 10 219.00
761926 5 3052.00
130263 12 5571.00
861897 0 2036.00
565937 1 2383.00
741247 4 5604.00
443138 12 1556.00
688730 0 2066.00
155627 1 1829.00
136372 9 8156.00
323137 14 1174.00
123776 12 2254.00
995690 7 7282.00
180742 15 7150.00
474670 10 1075.00
705998 11 8510.00
534264 15 7615.00
380527 0 6330.00
858416 4 4732.00
599444 4 9325.00
764330 13 538.00
674127 15 7827.00
355670 1 6269.00
495996 8 1636.00
146518 1 3288.00
829838 10 3833.00
719566 4 2710.00
665838 10 8884.00
846664 11 3097.00
788333 11 507.00
748890 0 7707.00
490630 4 5689.00
867691 8 5178.00
944852 7 9761.00
503964 17 128.00
698717 12 2525.00
651536 4 2832.00
267779 8 1630.00
323547 3 6607.00
933465 7 2571.00
886127 17 785.00
524820 2 2722.00
811447 15 8157.00
711459 12 4707.00
325590 17 3046.00
177500 17 2241.00
527969 6 7136.00
866860 12 5452.00
948798 10 175.00
716122 15 5447.00
746991 1 8774.00
372029 14 6438.00
237649 9 3183.00
224692 0 8786.00
980057 9 6492.00
145427 5 3262.00
937789 15 1142.00
563020 5 6718.00
169810 8 233.00
430659 16 8837.00
332666 4 5355.00
463877 16 2113.00
537170 8 4340.00
801995 17 2672.00
797617 12 9459.00
357397 10 5843.00
315377 17 334.00
394351 7 1465.00
193249 1 6729.00
378967 5 2169.00
466471 3 3703.00
838766 3 5842.00
107264 11 7513.00
498864 15 2207.00
627923 2 265.00
308962 0 4695.00
465069 9 3781.00
376395 4 3308.00
828418 17 2134.00
269079 16 9968.00
814177 17 2394.00
137660 4 4909.00
767836 1 7430.00
443663 8 9573.00
532140 17 9535.00
835201 12 8935.00
488791 3 8439.00
155434 3 7752.00
177451 7 8863.00
236021 1 1907.00
556128 14 6191.00
593431 12 2774.00
711420 3 2060.00
183971 16 7478.00
565192 15 7770.00
254140 12 6179.00
189467 12 1477.00
306113 0 8197.00
622715 10 8214.00
346931 15 4180.00
587266 4 9009.00
555512 0 146.00
275179 17 7107.00
977585 12 3922.00
378645 1 420.00
890334 3 3401.00
935311 10 6307.00
826999 6 4961.00
947673 1 1368.00
781840 11 7835.00
979196 3 3430.00
259704 13 5510.00
123961 10 6154.00
815192 5 3125.00
786350 8 8659.00
417216 0 9472.00
277762 3 7491.00
746053 5 5296.00
686234 2 6474.00
919210 4 4386.00
959207 3 7253.00
422486 7 4957.00
940090 6 1057.00
824892 8 4717.00
334632 16 1081.00
324789 13 5193.00
286090 0 5845.00
740787 2 2657.00
903140 5 7847.00
834335 16 5566.00
450690 3 4816.00
818928 12 929.00
843405 0 9154.00
339682 12 5390.00
950945 14 3968.00
761821 13 3040.00
832466 1 1141.00
608638 14 9082.00
710325 15 8959.00
191701 8 5727.00
725601 7 1669.00
889316 6 826.00
562994 3 5211.00
904882 0 1898.00
925235 8 7521.00
257472 12 8332.00
873245 11 7325.00
941622 9 1163.00
586358 13 3683.00
303862 8 2625.00
716763 9 9175.00
574685 13 5726.00
261263 12 6984.00
485905 15 4546.00
464041 6 6478.00
667968 17 1360.00
419416 17 9496.00
398281 16 7582.00
356786 16 332.00
527108 3 8724.00
909657 14 2196.00
178225 9 1615.00
604711 0 6336.00
205080 16 5022.00
100901 9 642.00
393288 13 9956.00
244995 8 2806.00
140569 11 4219.00
204807 15 3229.00
625311 17 2285.00
871342 5 4856.00
387730 12 6354.00
679911 14 644.00
704768 15 6677.00
192530 4 2587.00
588931 9 4421.00
845983 12 9106.00
711394 14 9320.00
537425 15 9662.00
176103 15 1158.00
876301 17 5602.00
671554 9 8524.00
762875 17 8284.00
201914 12 2493.00
901006 11 2881.00
495298 8 8728.00
436376 6 8359.00
768549 15 559.00
992140 17 6532.00
631573 16 180.00
790141 13 8725.00
302505 3 3459.00
824018 7 8755.00
707748 12 9494.00
818219 3 260.00
328572 3 221.00
140773 14 2084.00
998488 3 9400.00
133577 3 1776.00
322429 10 4195.00
904025 14 7819.00
658568 7 2424.00
510933 12 1635.00
371721 12 3913.00
341404 5 9187.00
651919 15 1439.00
573344 5 5935.00
114265 15 8176.00
444859 6 3154.00
314742 12 7176.00
980312 8 6974.00
865135 4 2480.00
394045 9 463.00
165137 14 9918.00
696662 17 3365.00
532751 7 1168.00
608409 2 704.00
900710 4 3066.00
837569 10 4733.00
451915 1 2610.00
350610 4 7049.00
375176 2 7013.00
464806 12 2174.00
956914 8 1343.00
413457 8 6437.00
786861 3 4874.00
513805 12 1926.00
975795 8 4618.00
584822 1 8787.00
708659 6 3541.00
463329 9 3000.00
656942 16 1545.00
419144 12 8228.00
853567 15 3209.00
876692 16 3994.00
678617 6 7318.00
519448 14 5156.00
144116 14 8857.00
505895 8 8956.00
158762 11 9867.00
562459 13 7478.00
125860 6 6198.00
118506 12 8717.00
232995 2 1709.00
464801 4 3043.00
287104 3 8760.00
155418 11 129.00
575315 5 6801.00
298276 4 4016.00
262455 6 4861.00
141760 2 9478.00
207851 7 6759.00
274514 2 2816.00
652005 10 924.00
650648 17 235.00
784721 11 210.00
305838 16 4714.00
580616 8 2761.00
158449 0 4656.00
301347 1 7408.00
745240 10 1424.00
674278 7 8846.00
398422 0 3631.00
585104 17 2524.00
948369 6 3593.00
962464 3 5865.00
480259 0 4314.00
360947 6 7094.00
506626 12 9055.00
143127 16 7487.00
959408 10 3823.00
207729 5 4539.00
156116 10 7386.00
189402 0 8985.00
969630 0 3146.00
432042 17 5498.00
439547 16 5608.00
278609 11 7164.00
321619 8 9011.00
463697 0 7956.00
993452 5 8854.00
997179 12 1680.00
406133 5 3689.00
604697 11 285.00
799826 13 8058.00
871466 8 3045.00
500619 15 1319.00
316607 12 9587.00
681441 3 9179.00
368125 2 4225.00
638736 17 6436.00
456437 9 7770.00
298123 8 8814.00
726635 8 9042.00
131779 0 1060.00
710023 0 1225.00
686605 4 3356.00
856708 9 6578.00
125797 9 4620.00
343204 3 1766.00
221541 2 3662.00
588287 17 9599.00
691924 2 8632.00
782441 17 9587.00
236517 15 9891.00
894793 16 4918.00
393902 14 6586.00
931119 14 9765.00
538565 11 5018.00
953922 3 9588.00
879135 3 1003.00
791431 1 9039.00
942077 13 5886.00
791158 0 4176.00
560757 12 4053.00
537104 14 8809.00
404600 2 8475.00
633996 6 7093.00
832799 12 5284.00
375388 14 5668.00
849988 3 3595.00
630595 15 4697.00
639419 3 1958.00
324475 3 7626.00
545372 2 1619.00
313102 11 6884.00
747319 15 8245.00
874943 17 4665.00
662026 10 9171.00
691556 14 687.00
198234 0 4384.00
817438 4 9701.00
816865 2 1702.00
237788 15 2483.00
895314 6 9584.00
827735 5 273.00
463424 4 6279.00
176813 9 2911.00
687194 14 7840.00
151687 17 3790.00
133293 11 3696.00
106540 11 6829.00
115401 7 4552.00
713071 0 8742.00
114544 11 6007.00
355252 3 1721.00
168647 1 4625.00
893159 11 3157.00
149051 13 4003.00
643623 10 6287.00
533425 9 3588.00
584260 17 1094.00
679071 16 1309.00
418073 1 2458.00
428463 3 2637.00
801325 4 6489.00
707130 9 7302.00
461938 0 2557.00
595488 11 5711.00
766449 17 9539.00
704194 11 4113.00
516649 5 5780.00
957838 16 7770.00
864251 3 5071.00
217896 5 8596.00
859446 1 8454.00
817551 14 5214.00
244275 7 1886.00
775048 7 331.00
897841 16 9698.00
589929 14 424.00
348099 10 8641.00
904930 8 4592.00
930856 17 389.00
856085 12 7069.00
745756 15 2093.00
549950 6 3882.00
651876 17 6227.00
491717 13 8568.00
269629 3 8083.00
474104 12 7736.00
123325 17 9063.00
575713 12 6817.00
423439 6 6108.00
809973 5 9407.00
973973 0 3190.00
728548 6 9701.00
885391 13 1712.00
427954 13 4364.00
560818 4 3006.00
559233 15 9465.00
631496 16 7912.00
747685 9 6932.00
891756 6 3751.00
713400 8 2762.00
645156 3 2788.00
805348 13 2290.00
430428 10 1322.00
251086 10 8607.00
680876 16 173.00
551820 15 7386.00
248172 3 1909.00
215926 11 2281.00
530162 0 4599.00
788292 5 760.00
804299 4 3084.00
640689 15 6089.00
781591 11 5218.00
108922 15 1530.00
792222 12 9387.00
129568 9 663.00
591353 14 1565.00
387872 4 9230.00
930315 13 8561.00
410524 1 3008.00
108732 7 981.00
422122 13 6832.00
387752 17 1585.00
771793 1 998.00
781157 13 3412.00
377217 11 4143.00
898203 12 4535.00
163654 15 1534.00
286618 13 3317.00
618560 10 7680.00
462301 7 6755.00
145103 2 7238.00
200202 9 3536.00
162497 8 6212.00
890320 17 3994.00
890044 17 6534.00
737659 10 7548.00
687188 7 1953.00
451476 0 8752.00
690242 4 467.00
497704 10 5481.00
522634 11 7667.00
616450 1 3423.00
251757 3 993.00
788780 2 7911.00
418651 4 548.00
573307 8 1481.00
472520 11 8754.00
789634 3 1078.00
709202 8 5460.00
653499 14 5365.00
631789 14 5568.00
604104 4 4085.00
145748 2 2871.00
948307 4 3830.00
108750 8 5568.00
176709 5 600.00
350744 4 4550.00
284954 9 6752.00
662324 6 5660.00
837460 13 190.00
584137 8 8098.00
612785 11 3043.00
623071 7 7435.00
499036 4 6509.00
477231 17 7924.00
166432 13 8442.00
652529 15 1777.00
553024 8 4700.00
556598 10 7020.00
113864 8 2207.00
443419 4 4646.00
186413 16 9624.00
726158 5 4870.00
714600 8 8205.00
580556 1 1510.00
