808 17
951460 11 840.00
368887 12 6476.00
331348 0 997.00
422635 4 6366.00
911317 8 467.00
168870 1 4521.00
623422 12 7415.00
641491 8 8059.00
352162 11 9553.00
774798 1 7100.00
154111 4 8429.00
468657 16 7369.00
243051 15 4158.00
700406 13 6503.00
441002 7 3511.00
266587 15 3735.00
564132 6 3357.00
616715 4 858.00
961173 5 6033.00
236375 7 6227.00
174571 2 3460.00
126987 6 3999.00
893168 11 1041.00
358288 0 4492.00
658359 7 1819.00
976518 15 6265.00
784392 2 5030.00
652836 12 3181.00
792556 15 8975.00
248279 2 1905.00
764849 7 5656.00
318915 4 8072.00
208436 15 2385.00
771037 3 5597.00
343221 14 4393.00
872656 3 3555.00
249532 11 4936.00
589162 9 5576.00
905824 6 6843.00
963793 1 2642.00
130939 7 2068.00
952459 4 7807.00
497187 12 2210.00
201664 1 111.00
850932 6 9134.00
546559 11 3353.00
600736 13 3398.00
732980 13 709.00
785048 16 9425.00
552612 11 4002.00
567288 5 1916.00
251882 3 4018.00
109770 8 6622.00
722110 1 4558.00
786612 5 5263.00
232327 11 5960.00
613849 14 5815.00
523942 14 8916.00
497849 4 8361.00
535124 14 4146.00
662647 15 4178.00
387302 9 1221.00
787600 12 2202.00
991856 13 4385.00
733385 14 2280.00
254727 11 3531.00
950691 4 7591.00
306226 6 2192.00
700887 13 5336.00
569704 11 2295.00
209169 5 4821.00
610951 4 6995.00
490181 3 2676.00
440963 15 894.00
710870 15 2504.00
295134 9 7893.00
579927 16 5519.00
454919 4 4075.00
643123 2 2350.00
665496 6 6381.00
357849 3 5714.00
682832 13 6044.00
823371 7 5257.00
854871 14 9394.00
659879 6 1600.00
539996 1 2653.00
708964 3 5108.00
561156 4 7089.00
873511 11 4153.00
127325 14 6641.00
754758 5 8137.00
458036 13 5634.00
250688 6 8147.00
763241 16 7547.00
522903 5 9615.00
724993 16 227.00
494625 13 8929.00
939138 9 6482.00
316346 0 3688.00
555239 6 8608.00
164954 14 8093.00
643151 2 4153.00
545965 1 2747.00
221658 6 2847.00
107822 5 5657.00
953108 9 6735.00
993607 3 4174.00
797577 13 3329.00
469215 6 3012.00
404637 1 7518.00
733684 5 2405.00
659373 3 6824.00
166727 11 5967.00
638303 10 8890.00
735478 1 4564.00
370522 2 2308.00
772968 1 5145.00
474708 8 5266.00
485023 8 8774.00
190054 0 2806.00
182398 2 4251.00
595603 5 6851.00
657992 15 5786.00
226184 3 2958.00
491511 15 5650.00
265788 4 2181.00
135188 15 7549.00
666751 2 3762.00
496780 15 2572.00
138950 14 5260.00
951708 16 3670.00
194318 1 5694.00
639269 4 4007.00
449723 9 6072.00
447721 7 4691.00
338896 11 6573.00
929875 3 804.00
745321 14 3140.00
212384 14 6205.00
481993 10 2948.00
960829 3 2187.00
571665 3 1615.00
933488 2 8310.00
513026 0 884.00
875279 7 6247.00
788695 2 5111.00
576457 14 8184.00
727895 12 7475.00
743741 16 4867.00
447540 14 425.00
769014 10 2831.00
403557 8 1933.00
115528 15 7442.00
201933 7 4896.00
290160 15 8530.00
256277 3 6506.00
136821 10 8010.00
974171 3 7045.00
456746 14 231.00
430421 6 7332.00
501612 2 2202.00
527712 13 9684.00
822034 3 374.00
827590 4 6450.00
777616 3 8870.00
927763 1 6105.00
401163 15 4667.00
175158 13 8432.00
214760 11 7655.00
863486 11 5722.00
269574 2 4276.00
356704 14 155.00
292932 13 1836.00
795318 12 4850.00
966683 1 7339.00
442230 10 3182.00
306820 14 326.00
627101 4 1480.00
964612 5 3551.00
981296 3 2899.00
666153 7 5342.00
626422 1 5831.00
831422 9 3950.00
113689 15 7752.00
740815 3 6585.00
745859 11 8753.00
381087 13 2758.00
811634 8 8206.00
484984 9 7240.00
776530 0 3361.00
132958 7 9759.00
157677 9 8141.00
403111 16 7429.00
572889 16 2774.00
237623 9 784.00
429690 7 713.00
639177 9 5037.00
264298 8 731.00
326100 9 8104.00
188202 10 4940.00
863034 8 6204.00
405023 5 3982.00
774042 5 3348.00
461991 0 6492.00
468158 5 8193.00
804170 11 3282.00
940885 9 3849.00
228982 15 758.00
325076 4 4588.00
848431 11 7402.00
904631 1 6329.00
469147 15 562.00
334296 2 1655.00
592380 16 5706.00
552243 7 2012.00
578025 1 3022.00
338878 0 6228.00
809020 7 5281.00
265764 15 5152.00
355058 8 1088.00
476871 8 7634.00
391603 5 4869.00
602597 13 5984.00
488723 13 8864.00
908293 10 4050.00
791623 1 6155.00
350606 13 394.00
589053 13 9967.00
454804 4 9211.00
951077 3 2672.00
215497 14 2414.00
791864 6 9275.00
600653 13 3024.00
208874 14 7459.00
462070 13 7177.00
111137 5 7310.00
775050 12 7012.00
597079 5 885.00
592061 12 7984.00
508865 14 767.00
918209 12 6935.00
836474 16 8251.00
421362 3 404.00
377484 6 9907.00
608064 4 5490.00
540111 5 8749.00
613858 16 335.00
817535 3 7764.00
179585 13 3706.00
228822 1 6604.00
337919 4 4734.00
931974 10 9060.00
962383 3 5828.00
893830 4 1875.00
252527 9 6197.00
544011 14 8083.00
705480 9 4443.00
216965 16 7550.00
366877 13 6580.00
783255 13 4139.00
875424 10 5642.00
618999 5 4740.00
131175 10 7862.00
693319 13 6454.00
754015 6 8116.00
137091 5 2791.00
714435 5 7418.00
966667 7 9880.00
775760 15 5843.00
374124 4 5883.00
357975 15 9769.00
828729 4 1577.00
545149 2 3965.00
168608 0 1687.00
654894 3 3681.00
487045 5 6372.00
128720 2 2712.00
310977 6 9371.00
198737 1 7910.00
885847 12 4947.00
584602 5 5829.00
696235 6 6787.00
551880 7 8034.00
676504 2 456.00
971740 2 5984.00
646013 10 4401.00
525515 16 3203.00
362168 16 6452.00
403593 5 295.00
305845 16 7203.00
539803 1 8419.00
109087 6 420.00
969681 10 6671.00
264674 6 6918.00
149668 7 688.00
129151 5 1224.00
572012 4 6109.00
433949 3 3027.00
230168 7 1484.00
534386 6 6935.00
697414 5 1805.00
452398 8 5807.00
539613 6 8226.00
731381 0 6792.00
177995 9 2046.00
161824 1 7483.00
172012 7 5777.00
381918 11 5085.00
382766 14 235.00
890518 10 8878.00
791389 14 7944.00
286946 13 3056.00
697437 16 7173.00
205539 16 5821.00
454421 4 9586.00
292246 7 9381.00
849738 1 3934.00
352255 12 4975.00
129216 8 342.00
271743 6 8504.00
147692 4 1628.00
172670 4 8034.00
444311 13 4952.00
238034 15 3362.00
727139 4 8288.00
662732 8 4706.00
874178 7 187.00
889687 9 7610.00
179306 1 1330.00
212626 3 7512.00
856210 9 5689.00
993506 8 7535.00
381825 7 3315.00
588951 0 352.00
996301 16 7661.00
555504 3 4260.00
862437 7 2016.00
741298 16 265.00
371883 2 1889.00
632071 12 6603.00
541707 2 2209.00
180926 1 9657.00
200013 13 3315.00
238995 2 3294.00
170978 12 5339.00
802909 7 1818.00
381445 4 4698.00
719748 10 8709.00
145742 8 368.00
752695 3 4386.00
730738 14 6120.00
235356 9 9036.00
325894 14 3831.00
504722 4 3271.00
829394 15 881.00
715836 0 5686.00
633667 16 7120.00
919692 2 9463.00
556349 16 4649.00
772970 3 2567.00
113157 14 8613.00
312733 7 5297.00
144745 16 3456.00
587165 11 4467.00
723178 16 265.00
436681 6 6521.00
377655 7 3975.00
203183 9 3419.00
261295 14 8893.00
434633 6 1652.00
369231 2 9359.00
357946 8 5105.00
528779 4 6737.00
253238 15 2975.00
811783 7 2931.00
162434 2 2234.00
309479 10 1263.00
833062 16 6895.00
656352 11 348.00
353960 12 4126.00
987757 5 9260.00
859640 14 9955.00
672610 10 5473.00
876590 14 1786.00
618560 16 427.00
231674 8 430.00
537891 9 3784.00
892174 9 5671.00
693037 2 3700.00
221413 1 9967.00
411743 11 298.00
998106 2 1318.00
322576 3 5153.00
513078 8 3486.00
718773 5 7932.00
184510 9 2911.00
427350 7 6530.00
841318 2 5792.00
100023 8 8143.00
786220 12 7020.00
747134 12 3293.00
971143 12 3081.00
249056 4 3261.00
676104 8 685.00
309013 8 3215.00
855601 4 5606.00
334285 15 8456.00
436090 10 8092.00
887094 6 8584.00
797787 14 6527.00
930795 1 5491.00
117560 12 3630.00
511633 8 3359.00
907592 1 1205.00
515392 10 1943.00
379173 13 1428.00
206071 14 2969.00
750058 6 715.00
828024 13 1257.00
445286 13 5496.00
116796 7 334.00
307098 14 5352.00
931940 15 7285.00
948509 2 5523.00
511372 2 2407.00
292961 14 6707.00
843787 15 6925.00
989243 7 8432.00
611218 0 9041.00
751739 10 6296.00
480555 6 2591.00
264130 9 524.00
277267 13 1576.00
479215 4 2634.00
763695 16 8979.00
451006 11 8430.00
616754 4 1435.00
748875 8 6874.00
382633 1 9287.00
430926 7 1797.00
260454 10 9495.00
504166 1 1803.00
914132 0 1046.00
977987 9 1904.00
621632 16 5434.00
254854 16 2539.00
575543 15 5188.00
284060 0 3651.00
653311 2 2106.00
204787 2 5011.00
315137 0 3504.00
642471 12 6572.00
151315 1 8223.00
528567 6 8331.00
394351 6 674.00
726516 14 6427.00
350261 12 8955.00
135293 7 4799.00
770678 1 5234.00
555330 9 6035.00
966237 4 7013.00
164232 14 4968.00
743317 10 1968.00
991581 9 873.00
684198 5 9967.00
780442 4 9598.00
437988 0 5380.00
712104 14 7952.00
779385 12 7479.00
412599 16 9641.00
720644 9 6452.00
412127 10 2344.00
361782 10 5165.00
624049 3 9198.00
284853 1 8329.00
472178 7 4251.00
482947 16 6881.00
335542 15 509.00
820402 4 9538.00
110540 10 2234.00
459087 0 8677.00
332122 8 4121.00
763856 0 8308.00
381206 15 413.00
701965 6 8616.00
252667 12 651.00
653595 3 2331.00
620940 3 4519.00
769684 14 523.00
241502 16 7993.00
122651 4 9745.00
509595 13 7173.00
130536 7 2950.00
164574 8 9893.00
777433 11 5567.00
284689 4 8936.00
714909 14 7449.00
442943 0 4296.00
776020 14 2913.00
916986 5 7881.00
994933 4 7432.00
461216 15 3504.00
185544 3 4252.00
272667 3 1825.00
474605 15 697.00
885104 7 7584.00
297271 9 3297.00
180394 2 7918.00
183092 13 6860.00
525118 6 5029.00
831227 0 8491.00
623897 13 1482.00
904690 14 9511.00
643524 13 9759.00
747631 14 3277.00
697020 8 6938.00
262815 7 9871.00
257980 0 737.00
259367 5 2572.00
347433 3 6775.00
541195 2 5756.00
288624 14 4709.00
337168 16 9302.00
824876 13 1654.00
619663 11 4252.00
516722 11 6709.00
717711 1 9342.00
249954 12 1033.00
760881 3 6903.00
282425 7 1430.00
266511 16 2186.00
519956 12 3084.00
939164 3 9841.00
243617 7 5105.00
127286 4 7473.00
699388 15 7519.00
138156 7 5244.00
956511 10 1953.00
988126 14 4641.00
691941 16 4067.00
946726 6 835.00
862409 10 7253.00
347000 12 7341.00
169233 10 1111.00
512477 0 7419.00
759056 8 2495.00
879631 7 464.00
720886 9 4646.00
240377 1 5896.00
563432 12 6298.00
607081 7 2770.00
515961 9 1264.00
845211 5 7602.00
831236 6 1083.00
355871 4 9939.00
206508 14 3235.00
493970 13 1383.00
873826 1 6216.00
327575 7 672.00
925751 0 3284.00
127356 4 9877.00
451306 0 4440.00
471644 7 3554.00
391132 11 9348.00
806528 2 4556.00
826928 14 892.00
580503 6 6962.00
967869 10 1239.00
688639 7 5149.00
581851 7 170.00
966008 0 5576.00
197655 3 4194.00
850297 6 2195.00
502964 8 9589.00
317586 13 247.00
182276 7 1654.00
217042 10 7316.00
388419 8 1301.00
300619 12 3065.00
816562 12 6021.00
494630 3 2816.00
495866 12 6587.00
157845 1 1865.00
420281 2 2855.00
746530 1 6450.00
832275 11 7277.00
305477 10 6603.00
747784 13 6268.00
817500 11 6244.00
865334 12 1375.00
136708 12 8512.00
792381 10 5437.00
785042 9 1623.00
412411 9 147.00
416281 11 2106.00
907342 16 2518.00
678692 14 1168.00
500419 4 7370.00
333755 0 1867.00
188054 7 3712.00
737912 4 8071.00
710303 1 6671.00
105255 12 1189.00
556267 15 1844.00
191082 13 9507.00
321716 12 4765.00
110446 7 2947.00
557646 14 3875.00
627982 10 3525.00
735529 4 2413.00
982049 15 1464.00
719477 10 3470.00
961671 12 2090.00
927700 16 4098.00
531106 0 8241.00
284179 0 8719.00
630600 14 3123.00
899192 7 5866.00
338812 12 3270.00
607871 9 8922.00
178658 12 9155.00
566045 12 7494.00
877762 10 2533.00
730378 6 2304.00
179983 5 9182.00
308438 12 917.00
631930 16 5216.00
522752 14 2509.00
860409 12 1663.00
491235 7 8185.00
305812 9 6652.00
854552 13 2423.00
613132 15 3481.00
177467 2 3710.00
898604 2 1808.00
638397 9 190.00
581742 2 805.00
557817 9 4788.00
443095 14 3581.00
224887 14 2636.00
847396 3 4780.00
864730 11 1859.00
266509 13 5086.00
426516 1 5459.00
729263 15 3930.00
693651 15 4149.00
893296 16 6015.00
125622 13 4421.00
750006 4 5331.00
905311 12 5116.00
199561 15 8963.00
418983 7 705.00
817564 10 7052.00
347324 6 1469.00
249204 6 5596.00
919138 8 4870.00
715154 1 6787.00
125080 13 9413.00
236870 15 3835.00
673570 12 6394.00
760955 14 5299.00
142361 15 3478.00
219494 13 4827.00
100762 4 7572.00
859730 4 3900.00
299323 8 2487.00
268125 4 8072.00
717989 7 7203.00
840597 9 1922.00
852482 12 6796.00
378729 8 3659.00
979051 15 7642.00
859049 14 3696.00
107959 4 6517.00
122483 7 3770.00
678096 3 1654.00
954010 0 3932.00
936103 14 5476.00
457012 14 1407.00
404943 2 6484.00
262085 6 3562.00
347511 5 5290.00
849006 5 3021.00
558469 8 8747.00
683463 3 4138.00
139198 3 5966.00
660997 2 5825.00
876803 13 6991.00
557013 6 1295.00
104391 1 2061.00
568543 13 8325.00
196161 10 1464.00
724836 1 5205.00
144788 9 5303.00
343352 8 6118.00
321439 7 9727.00
330416 1 4612.00
589168 2 5416.00
443878 16 9433.00
207581 12 6951.00
943460 6 1914.00
644255 7 1329.00
920028 4 1055.00
320479 0 5253.00
969095 9 4091.00
758305 12 3507.00
112908 0 911.00
