878 15
691551 7 7874.00
659365 14 1403.00
798589 4 4616.00
259956 10 4135.00
868349 9 8823.00
400651 10 1044.00
673510 14 9776.00
609674 5 3449.00
196604 11 4784.00
629245 14 6840.00
436785 7 9397.00
669049 9 8443.00
353837 4 7710.00
327383 7 8200.00
684450 0 9045.00
502390 7 2224.00
353126 3 6688.00
260765 0 581.00
732717 3 5904.00
880922 6 1037.00
940986 1 7316.00
235455 0 2520.00
703723 14 8873.00
466969 2 3698.00
429784 10 9440.00
160942 11 3782.00
200986 6 2168.00
461101 11 7244.00
598669 14 5816.00
539727 5 9935.00
367005 12 6814.00
506496 1 5158.00
679792 5 3385.00
480051 5 8869.00
950658 11 2158.00
580558 11 9668.00
570634 1 5588.00
559239 9 3671.00
840643 1 7315.00
636453 11 3018.00
448987 14 1939.00
434041 14 161.00
816580 7 1447.00
329601 4 7601.00
275095 5 9432.00
197284 2 706.00
886294 2 3973.00
932229 8 9281.00
922115 2 6825.00
147273 2 6119.00
454420 4 2772.00
634322 14 7534.00
832443 13 9478.00
449158 14 6831.00
112245 12 5897.00
566851 12 3797.00
110775 10 7619.00
276789 12 6649.00
707293 2 2837.00
769337 14 5113.00
640680 1 6423.00
840510 6 6762.00
242868 8 5322.00
996669 12 5555.00
485257 5 1624.00
322075 7 9814.00
606200 1 4239.00
315843 6 8126.00
677093 12 6077.00
602637 8 8822.00
125201 0 9520.00
781785 7 5558.00
571961 12 5228.00
566525 7 7239.00
558197 13 1904.00
610719 1 3184.00
382547 2 6777.00
790655 6 3265.00
282528 2 9891.00
215214 10 8733.00
194146 14 8130.00
114001 9 6461.00
360693 6 6669.00
570477 5 4505.00
855836 11 3153.00
872158 2 1928.00
411279 11 1246.00
761946 2 1234.00
557006 12 9934.00
937877 3 9269.00
545647 6 1086.00
385976 6 2634.00
583145 8 334.00
941444 7 9366.00
225954 6 6459.00
379501 4 981.00
476234 6 7905.00
719645 10 2645.00
899049 4 572.00
602506 3 9662.00
197179 2 3195.00
500446 5 9841.00
579076 9 3605.00
707557 3 4897.00
425367 10 3096.00
378241 3 3999.00
278729 3 5624.00
696091 6 8967.00
925944 1 7553.00
226504 1 8145.00
557822 13 4377.00
728177 3 8212.00
400913 6 3790.00
775237 10 7625.00
182091 7 6648.00
930825 6 8754.00
686241 1 8693.00
561247 6 7418.00
187419 12 7794.00
581399 6 1070.00
508513 13 4852.00
752629 3 3931.00
465907 1 6935.00
155602 5 6967.00
591520 7 9036.00
978884 14 9581.00
989532 5 9791.00
271582 1 626.00
783122 13 3766.00
842174 12 7904.00
210207 5 1474.00
251394 1 1126.00
547325 2 3109.00
594457 9 2720.00
581723 7 4683.00
882802 13 582.00
841081 1 2798.00
247257 12 7606.00
734455 0 586.00
286491 6 956.00
993491 14 6053.00
302572 2 9548.00
669668 5 9083.00
404794 0 4271.00
893623 9 8645.00
489870 0 9028.00
658851 4 6722.00
249761 4 2669.00
905550 11 1413.00
560799 11 7992.00
805279 10 8027.00
254741 9 8890.00
889323 10 4428.00
946459 2 1300.00
739353 9 439.00
963117 8 5433.00
273059 13 2954.00
195765 5 3211.00
955378 11 9472.00
541967 12 1510.00
850808 6 1285.00
334469 14 2278.00
396766 7 7924.00
349726 5 6128.00
264083 4 7277.00
986875 12 3703.00
897007 12 7231.00
210108 5 8311.00
195249 5 9249.00
831457 7 4241.00
198508 3 4020.00
521231 6 4252.00
568235 8 5523.00
150805 0 7167.00
866420 7 9917.00
784726 5 1621.00
101452 11 6430.00
337106 2 101.00
355100 5 7693.00
793873 14 8350.00
291325 6 401.00
716069 6 8461.00
748168 13 4644.00
874037 14 2364.00
843401 14 3914.00
826390 2 6961.00
793663 14 1983.00
799484 0 593.00
173879 4 9483.00
195730 0 9278.00
881251 12 8011.00
386594 6 7211.00
694063 4 6219.00
958013 8 7415.00
345688 0 5516.00
160042 10 1298.00
421850 12 4433.00
855998 11 6624.00
120162 5 2885.00
697177 7 348.00
226965 7 6639.00
454304 14 7909.00
251233 11 2962.00
543737 14 2883.00
314657 9 4797.00
484933 5 8482.00
524289 4 8844.00
227617 2 8800.00
676839 7 126.00
290880 11 5353.00
678295 3 4231.00
559934 0 799.00
326165 6 7307.00
559702 5 9948.00
738613 4 6786.00
426812 2 735.00
761922 2 5058.00
718037 8 1861.00
710972 1 8549.00
557703 8 8959.00
422609 12 8374.00
824838 5 789.00
935993 1 5624.00
688592 9 9620.00
610482 1 6284.00
905701 6 7898.00
625637 6 5332.00
344263 14 8520.00
873744 9 8306.00
982021 7 2294.00
258284 13 4051.00
866551 12 1337.00
548674 9 7983.00
977296 3 4135.00
412149 12 2979.00
432573 2 5095.00
612512 8 2586.00
701325 1 8708.00
598216 13 8940.00
602716 3 2123.00
828476 14 5335.00
422282 12 144.00
440677 6 8871.00
765366 6 2775.00
712307 2 7047.00
118997 9 3462.00
225980 11 2985.00
954619 10 4298.00
840016 0 112.00
686056 11 6809.00
290291 0 4839.00
785609 1 4612.00
209011 14 8163.00
619506 10 3927.00
416181 1 5503.00
688304 8 2726.00
185772 10 6715.00
574794 10 1226.00
651680 2 9130.00
304789 5 2189.00
754112 14 9927.00
670598 6 7544.00
571065 6 4503.00
241904 12 8706.00
259394 14 4241.00
904525 5 7746.00
347275 2 3179.00
537879 3 5547.00
932263 3 1228.00
663145 3 8034.00
936346 7 4481.00
869746 0 1683.00
626623 12 9694.00
842754 8 9100.00
569879 10 8211.00
860467 6 118.00
552658 13 1641.00
422814 8 2889.00
122674 2 2173.00
813919 4 956.00
883908 4 2569.00
144435 14 2193.00
977669 13 5063.00
738301 3 1581.00
440614 5 5042.00
539680 0 1973.00
736633 2 6234.00
255330 5 279.00
793078 13 1992.00
534893 5 252.00
556092 6 273.00
382950 13 1837.00
880087 10 293.00
408394 3 392.00
492967 13 4998.00
850835 6 6392.00
608357 3 6454.00
700277 5 4935.00
878558 4 3879.00
303101 13 6107.00
403231 13 1271.00
860158 5 3311.00
286649 11 945.00
823610 9 5044.00
731369 6 9497.00
814148 14 3023.00
670653 1 1288.00
229527 9 1928.00
937304 3 9428.00
146712 1 3188.00
580611 1 7446.00
556067 11 7999.00
433570 13 3924.00
680990 1 2450.00
730507 11 9358.00
588059 13 2028.00
501313 6 6264.00
390952 1 9477.00
215290 5 2721.00
691354 1 722.00
950151 10 7242.00
615928 1 4173.00
651157 6 4058.00
421885 2 760.00
437866 3 2398.00
901959 7 7925.00
415796 6 5583.00
465163 0 6677.00
336896 2 4131.00
741849 12 6848.00
100075 10 1296.00
656501 7 6510.00
814194 9 8041.00
518202 13 5228.00
223936 14 3961.00
631904 12 160.00
336357 11 7414.00
468820 4 3165.00
233451 13 2601.00
752838 8 625.00
349520 14 7708.00
295029 0 8376.00
539466 4 1944.00
178755 3 778.00
675822 6 6585.00
434847 5 1521.00
168154 3 8039.00
549991 10 2430.00
580064 5 2507.00
603600 9 6320.00
140209 5 9053.00
462731 8 8642.00
417702 3 2237.00
492726 3 7628.00
380197 5 8709.00
977261 13 3903.00
693711 9 6713.00
920000 0 1508.00
177605 7 7905.00
982705 8 6132.00
362965 3 6323.00
130726 10 3604.00
212064 7 4106.00
463640 9 7699.00
756021 11 9663.00
621582 12 720.00
668526 14 3533.00
354497 4 3703.00
222175 12 8515.00
280113 0 3629.00
342263 7 250.00
320492 0 7739.00
153667 3 3449.00
398922 14 7413.00
378866 14 3136.00
827483 13 3129.00
510776 11 9608.00
644510 10 5465.00
694453 5 1543.00
988411 14 3142.00
482121 7 7715.00
361993 2 4546.00
673579 14 1972.00
450189 5 5695.00
210577 0 5813.00
352693 7 1232.00
293024 3 5200.00
713332 8 4963.00
701295 1 5913.00
129795 14 1529.00
146140 11 1748.00
975508 1 7389.00
510194 10 563.00
873200 13 2221.00
393171 8 7018.00
975113 10 9142.00
993687 9 3490.00
608341 8 6861.00
139374 9 5133.00
521337 1 7440.00
534127 9 8237.00
520468 10 8952.00
216779 1 3810.00
984956 5 1387.00
862330 8 815.00
138476 13 1767.00
199116 9 4862.00
134811 4 6291.00
961315 2 7399.00
219907 10 5706.00
725918 1 1824.00
859515 10 9859.00
257136 7 1749.00
863698 9 2365.00
529876 5 2394.00
423791 14 4806.00
347442 7 2064.00
646671 7 9085.00
974003 9 3481.00
880260 1 5478.00
866891 7 9771.00
823990 14 7605.00
207606 2 3615.00
490277 5 9122.00
623683 9 9520.00
931415 12 5601.00
497914 3 6014.00
482675 13 3405.00
272787 8 4108.00
936765 12 9914.00
877440 13 5421.00
926362 12 7147.00
770590 6 5879.00
630013 0 7778.00
272263 2 8922.00
887581 3 9668.00
741874 7 1584.00
523131 3 2040.00
813340 4 8384.00
791124 1 5915.00
992191 3 849.00
290083 5 3139.00
664626 10 2555.00
571431 6 9828.00
317159 12 9660.00
451570 1 2317.00
271782 7 9851.00
287513 12 8538.00
544245 9 5302.00
884641 0 4678.00
878567 4 8279.00
161831 6 1045.00
349830 10 5697.00
762933 3 3947.00
247325 2 1147.00
290370 10 1267.00
958600 14 1276.00
252714 2 6760.00
278762 4 1585.00
927294 3 1265.00
474394 9 4424.00
241547 11 850.00
304451 14 3574.00
907073 2 9105.00
263620 8 4675.00
543270 8 5036.00
295068 0 9530.00
679284 9 115.00
589194 9 9512.00
760506 1 6165.00
872936 13 4108.00
668928 14 7340.00
278520 13 3387.00
259520 14 8326.00
548585 4 7420.00
457134 12 9389.00
106025 11 468.00
282872 8 9190.00
760324 10 117.00
474149 4 3325.00
116108 6 1672.00
686873 7 3240.00
985826 6 5732.00
980881 6 5023.00
988065 3 8286.00
394445 14 9648.00
610289 5 4436.00
596195 6 2376.00
301271 11 6955.00
613907 9 837.00
680926 6 1557.00
917931 8 6722.00
806190 1 3088.00
975130 0 5082.00
767685 8 5541.00
182496 7 2407.00
854057 9 8714.00
168925 4 563.00
460620 1 4028.00
129994 10 7004.00
435361 0 908.00
807798 3 7011.00
552222 2 6439.00
615693 6 4641.00
143261 3 5775.00
405602 10 5319.00
278615 3 5154.00
442269 12 9608.00
309167 4 3747.00
778042 13 2760.00
878390 4 4335.00
840959 11 1397.00
521858 7 1701.00
770564 1 1011.00
739926 10 7530.00
851210 6 2086.00
305367 10 6456.00
796575 7 2922.00
155817 10 8014.00
366584 1 8350.00
184277 14 6339.00
300941 11 9394.00
781814 12 4407.00
827824 3 2050.00
277610 2 6837.00
194115 4 2756.00
971225 7 4074.00
161797 11 9837.00
748113 3 7498.00
562474 7 5749.00
386331 1 7055.00
562817 3 6986.00
965376 11 6429.00
834984 0 973.00
828132 8 8849.00
633291 8 6721.00
426442 6 5535.00
408285 8 3640.00
224885 10 2114.00
542399 12 2513.00
617322 7 3549.00
633837 9 1160.00
258371 13 2838.00
375087 5 6668.00
815559 11 8437.00
407603 12 8209.00
115382 5 7356.00
321958 7 7451.00
156426 11 3518.00
858896 14 6188.00
838884 4 487.00
145704 0 9165.00
331173 6 3207.00
303586 3 7697.00
583374 3 511.00
586801 2 7964.00
869585 10 3712.00
181754 11 2658.00
216395 1 307.00
261253 6 7286.00
195394 0 2699.00
162871 13 7388.00
630389 10 2142.00
869152 14 2380.00
190003 10 6693.00
411302 1 6888.00
565086 0 3345.00
291063 11 7204.00
365368 5 9042.00
284574 4 8814.00
829374 10 5202.00
635104 5 6490.00
776334 1 851.00
541004 11 6484.00
479360 9 188.00
895903 11 6761.00
249511 9 8222.00
509376 4 6099.00
937340 3 8359.00
600752 11 3133.00
551652 2 6786.00
258631 3 2296.00
920769 11 2483.00
928528 14 2374.00
370851 1 4809.00
523119 3 8315.00
951310 7 5408.00
173882 4 1824.00
834693 0 4072.00
123035 13 8354.00
373950 4 8622.00
765756 6 4369.00
190283 5 7733.00
467261 12 6941.00
165605 10 7340.00
516937 7 1992.00
585455 10 6577.00
564437 4 7173.00
482050 2 7627.00
625369 10 218.00
266650 11 8917.00
979803 10 2913.00
687355 12 6672.00
389900 10 2256.00
485201 0 881.00
408259 3 9592.00
621606 12 9860.00
332829 8 8614.00
675063 5 466.00
175370 5 7478.00
787146 12 6862.00
967394 3 2641.00
804134 4 2153.00
559708 5 1279.00
437686 3 952.00
801404 2 8868.00
660511 1 5359.00
479403 4 993.00
921319 7 4571.00
638803 9 382.00
209793 4 7356.00
573118 3 505.00
378072 8 5483.00
463368 3 8125.00
113147 3 6116.00
179190 4 8093.00
369109 9 5340.00
589049 14 7085.00
581347 11 5401.00
499546 4 7837.00
635007 10 956.00
556350 6 3343.00
201262 6 8051.00
943080 3 2421.00
528686 14 9035.00
584547 5 3044.00
619449 9 5687.00
270079 0 8712.00
349786 5 9122.00
434811 5 281.00
569708 10 3619.00
879818 5 1918.00
591422 1 5413.00
174610 9 3534.00
561342 11 1282.00
523293 3 8900.00
309591 14 2891.00
599171 9 4968.00
866733 2 6725.00
529522 4 4431.00
496980 7 8265.00
789859 10 5868.00
628376 8 6457.00
128955 14 4208.00
845068 5 9482.00
184314 9 7809.00
383534 3 6878.00
116697 1 4032.00
640938 1 4175.00
196286 11 3576.00
537975 3 2163.00
475125 0 8575.00
426863 2 8572.00
411766 7 487.00
127547 2 3835.00
509092 14 4319.00
892288 8 8728.00
796968 7 9718.00
380807 1 3337.00
652825 8 9897.00
176289 1 8450.00
486782 2 8427.00
683302 8 7935.00
320315 0 6608.00
688914 4 1762.00
920365 6 5177.00
847876 8 9826.00
342489 2 7402.00
194014 14 804.00
507664 13 3178.00
866145 1 925.00
266987 7 4546.00
358785 4 7960.00
636333 11 6150.00
618361 3 8150.00
818536 9 5472.00
296024 6 4854.00
525361 0 7797.00
962854 3 3753.00
991777 2 1803.00
142902 13 4683.00
574469 14 7896.00
164964 5 3008.00
488041 8 911.00
262047 12 1247.00
891391 7 8281.00
759753 0 4486.00
624030 14 142.00
371237 6 5553.00
967203 13 6741.00
554799 5 9452.00
710897 1 6397.00
307261 7 7859.00
608017 8 1546.00
687962 8 2537.00
416184 1 6680.00
755058 10 6588.00
201505 6 6608.00
283002 3 2546.00
421446 6 7135.00
792116 7 8599.00
893691 14 592.00
609406 9 5489.00
405728 11 7788.00
710795 1 2154.00
418594 13 5492.00
861055 6 2034.00
571240 1 1903.00
539031 4 6221.00
797169 7 7550.00
288859 4 8498.00
784662 10 2511.00
207781 12 5722.00
761104 11 3850.00
508787 9 163.00
908287 9 7963.00
777567 3 1070.00
435375 5 9470.00
146733 1 9605.00
788000 3 9955.00
132390 2 9405.00
180548 10 6833.00
727317 12 6589.00
313550 8 984.00
976261 2 910.00
648556 4 5371.00
998280 14 6876.00
341865 2 6083.00
367718 3 2021.00
528383 13 3206.00
702106 12 8306.00
255097 0 1342.00
518815 9 3036.00
878456 4 9311.00
