1011 951
293 13 2
40 46 9
608 9 3
985 0 5
611 8 9
728 41 2
192 48 6
397 35 9
378 46 4
302 46 1
90 45 1
601 8 3
179 36 4
838 50 4
748 46 7
77 30 2
678 29 0
848 34 7
544 21 10
807 41 10
419 21 9
653 46 1
836 10 5
741 19 5
404 44 6
86 43 0
834 14 8
956 50 1
275 9 5
750 45 2
764 26 4
586 9 1
81 34 8
209 0 7
785 17 10
649 22 5
219 38 4
680 20 4
23 18 10
461 25 9
783 43 7
894 6 0
661 24 5
510 6 2
533 28 7
693 28 5
281 29 8
930 36 8
475 43 7
244 16 3
665 12 10
128 49 1
958 13 10
597 11 9
119 4 2
18 25 9
856 24 9
59 7 1
969 2 6
370 49 8
780 48 9
364 6 7
676 5 1
34 36 7
60 29 4
553 21 7
413 33 4
890 4 9
758 44 3
307 40 4
559 31 5
579 41 9
642 37 2
309 50 3
556 41 0
547 36 1
310 38 8
613 9 8
898 9 2
169 6 4
368 17 5
622 40 0
541 13 3
938 37 10
375 31 10
525 11 7
600 0 8
583 11 9
426 15 4
767 26 9
695 48 1
887 25 6
56 38 2
850 32 4
235 16 3
112 3 3
460 18 6
704 12 1
339 45 2
222 22 3
504 7 4
970 16 6
915 37 9
273 40 3
514 14 8
842 33 7
963 40 8
1006 47 9
869 20 4
166 33 1
95 1 5
712 48 7
794 47 4
905 23 3
440 35 9
539 37 10
245 49 10
480 6 8
1000 46 1
884 10 8
394 2 1
493 12 10
159 26 1
650 1 0
868 33 3
265 24 4
677 45 5
423 35 4
39 0 5
546 49 10
446 3 7
639 3 4
720 17 9
991 47 8
392 49 6
683 36 1
296 33 3
749 17 3
918 10 9
122 37 5
746 37 7
433 39 7
896 40 8
22 5 7
740 38 0
416 11 8
489 25 6
534 5 2
596 21 5
0 11 0
981 31 7
343 28 7
409 10 0
652 11 8
989 26 7
845 13 4
105 44 6
826 33 3
822 48 6
144 40 8
58 1 3
763 43 3
114 39 9
548 45 4
946 38 10
851 15 10
713 38 6
727 27 7
524 4 1
319 49 0
646 33 7
574 14 2
825 29 6
108 48 1
886 26 4
979 27 5
57 30 4
719 33 0
176 43 0
68 2 1
1003 19 9
604 37 10
675 44 9
569 6 6
707 25 8
982 19 2
551 4 10
447 32 0
314 31 2
184 46 10
599 21 9
395 18 9
607 25 8
965 16 3
331 19 2
837 42 1
228 19 7
197 26 6
69 34 3
350 19 4
427 48 8
835 31 6
538 29 0
294 30 1
450 49 10
165 6 6
992 48 10
189 39 5
928 30 5
425 7 5
84 8 10
308 19 4
911 48 2
880 45 0
303 5 5
1009 2 1
467 14 7
139 16 2
895 8 9
499 29 5
155 26 5
571 42 5
101 42 10
872 1 2
305 4 7
358 46 5
743 30 5
63 17 5
332 49 3
1004 33 3
523 1 3
659 19 9
557 29 1
791 43 4
401 33 10
282 32 2
438 47 5
50 23 7
328 1 4
89 40 0
735 28 7
284 45 4
402 33 2
97 37 2
13 46 6
201 33 6
300 28 1
497 39 6
731 41 0
827 14 0
33 5 10
272 17 1
46 5 6
345 49 10
266 32 9
916 7 5
417 0 7
384 35 0
421 7 0
457 31 2
561 28 10
44 36 1
592 24 7
867 7 9
398 23 1
828 44 1
797 5 1
260 40 4
687 30 5
76 2 9
595 20 3
117 42 8
733 12 0
651 1 9
181 8 6
881 30 1
873 1 9
575 50 4
329 5 3
619 23 5
456 9 2
778 41 8
913 8 8
278 5 10
177 27 1
65 17 10
803 40 9
301 20 3
407 2 6
153 32 3
37 24 9
109 32 1
83 32 2
106 41 7
889 35 2
944 10 10
955 31 10
380 25 8
261 44 9
318 16 2
490 37 2
874 1 5
745 47 4
38 20 1
615 32 10
129 46 2
441 12 5
430 20 6
186 28 5
462 6 2
602 17 3
961 32 4
96 50 6
322 40 6
231 36 1
506 8 10
118 40 8
125 6 0
662 21 8
726 50 10
271 15 9
241 26 8
759 13 10
452 23 10
647 24 3
847 42 8
831 44 1
70 12 3
688 0 10
485 35 6
172 39 6
953 1 10
132 50 9
549 15 2
199 30 5
210 37 10
537 34 7
455 11 5
563 2 9
439 11 10
287 1 0
6 0 3
732 32 10
966 42 3
91 19 10
883 47 7
669 19 7
72 6 7
337 48 9
754 31 5
657 43 9
239 23 0
897 23 0
941 1 1
196 42 0
295 28 3
634 43 7
211 11 7
936 1 8
442 33 3
772 4 2
947 21 7
927 33 5
529 20 2
793 45 4
254 19 0
564 1 1
203 22 8
891 10 2
269 41 10
960 47 10
225 12 7
812 32 10
509 17 4
142 18 9
841 14 7
258 20 10
35 14 6
178 13 5
173 7 7
658 45 4
391 3 6
920 49 8
412 34 4
262 24 2
200 35 7
276 37 9
213 10 4
215 19 2
753 22 6
150 46 6
940 22 1
408 15 9
54 49 8
879 29 3
638 27 9
374 22 2
819 20 9
729 26 1
3 33 1
562 46 9
246 19 9
1002 44 2
82 6 0
193 29 3
614 26 6
590 15 8
610 20 9
126 21 2
711 49 0
479 26 8
996 6 3
428 15 3
174 40 8
737 11 10
491 42 5
232 39 8
365 46 5
782 30 1
978 35 4
560 42 0
498 32 5
681 16 3
505 43 2
19 3 9
136 15 1
346 35 4
860 0 7
862 12 0
217 23 4
798 0 9
705 35 3
403 43 6
581 41 1
962 8 6
353 3 2
968 10 0
609 12 0
576 2 8
4 43 2
779 44 4
110 16 2
682 32 3
501 22 2
227 11 1
640 9 0
787 24 1
839 49 3
526 33 1
730 18 4
41 25 4
554 15 4
623 38 10
483 14 1
882 1 2
971 0 2
494 46 6
352 30 5
75 27 2
892 33 8
291 50 6
411 30 6
686 4 0
606 25 8
190 2 4
290 43 5
476 45 8
320 28 8
347 29 6
542 5 3
26 39 0
208 5 10
363 22 8
454 39 2
27 4 6
21 20 10
229 47 9
151 33 4
515 45 6
655 14 3
94 43 5
383 33 1
444 11 2
5 24 2
492 32 10
243 48 0
469 6 0
180 33 3
459 12 10
626 38 2
904 14 1
11 0 5
618 36 6
585 30 3
521 43 3
133 24 6
324 27 10
51 30 0
815 50 9
163 9 3
742 22 0
775 36 0
781 40 3
437 7 0
99 23 10
351 37 10
414 4 7
247 20 6
796 40 4
633 23 6
357 37 0
664 3 5
761 39 5
739 42 1
673 22 7
532 10 2
959 11 5
486 50 0
902 31 10
823 0 7
706 32 1
230 7 7
471 14 5
2 27 1
863 14 2
830 7 7
612 4 8
226 10 1
907 22 5
253 49 7
36 39 1
381 30 8
1007 27 10
718 7 2
923 40 1
888 15 1
582 11 7
977 41 1
385 37 0
31 7 5
362 12 6
578 31 8
738 13 0
625 21 10
400 8 1
482 3 6
116 39 0
360 47 4
986 14 4
100 13 1
355 30 2
20 41 10
240 21 3
998 13 5
943 21 0
692 8 4
552 25 9
993 20 8
32 39 0
945 13 10
566 3 1
418 43 10
644 0 3
175 44 7
786 8 2
870 50 3
663 46 0
789 27 6
777 35 6
699 15 9
47 36 0
852 9 1
545 15 9
768 4 1
130 11 2
61 18 1
145 27 9
645 3 3
948 27 6
679 38 10
316 20 9
311 39 4
859 26 8
530 22 3
694 20 10
7 20 3
259 15 1
238 6 2
594 8 10
771 8 9
997 10 8
42 6 7
236 46 8
341 41 4
806 23 7
379 19 9
283 17 3
567 39 6
964 29 1
28 28 9
156 6 1
840 48 6
570 48 9
102 27 3
389 41 4
987 15 9
195 25 1
191 23 7
802 46 10
752 16 0
573 48 0
185 49 6
138 35 4
436 14 6
698 15 10
434 38 2
359 46 7
877 34 6
124 4 8
495 29 1
817 27 4
691 44 9
588 48 7
528 37 5
893 0 6
170 6 2
811 7 5
338 24 2
78 9 5
207 37 0
285 23 7
113 9 9
621 17 1
274 29 8
449 38 5
846 46 3
854 45 0
98 32 9
148 48 5
910 29 8
233 24 4
376 41 6
43 20 10
878 43 6
809 46 5
80 15 8
103 35 9
994 13 0
744 8 6
624 35 8
871 15 4
933 1 5
221 33 3
164 33 2
925 26 1
250 18 4
800 49 9
636 40 5
709 41 10
182 26 7
429 27 8
372 33 5
774 30 2
481 3 5
496 22 2
721 0 2
1010 39 10
248 39 10
280 26 5
876 17 1
16 6 8
121 17 6
513 20 2
49 20 6
160 12 8
149 9 7
701 42 4
973 25 1
387 19 4
654 11 7
773 33 5
929 32 10
906 33 6
565 22 7
804 43 4
799 42 3
