2003 168
1801 47 9
1043 2 9
1235 20 5
1864 16 2
326 12 0
1832 17 0
1567 38 4
1033 44 0
1782 34 7
1708 24 9
635 3 8
1337 21 6
914 13 1
386 39 6
178 42 0
1207 13 8
284 6 2
1613 23 0
290 4 4
1011 27 4
328 0 0
209 15 6
1388 37 6
595 21 8
1406 50 0
1335 20 2
1450 24 3
996 0 1
1879 9 7
1658 33 0
714 36 9
1838 11 2
1895 46 5
835 38 2
142 41 2
1890 10 10
72 26 1
1157 16 1
57 6 10
246 13 10
779 34 10
952 3 10
1037 30 4
718 23 1
1322 29 8
615 48 10
31 8 1
690 28 2
1495 33 2
1840 25 3
972 0 8
1273 33 9
325 30 5
152 30 10
1870 6 3
1078 26 2
1576 45 8
335 34 8
742 46 4
1776 46 4
949 43 1
873 19 2
1250 14 1
258 22 2
1687 4 1
1130 20 1
1067 18 7
675 14 2
590 48 10
1852 38 10
1830 24 0
1166 33 10
1660 22 9
400 45 4
116 39 3
1326 36 9
348 11 10
1081 50 4
1336 26 1
475 9 0
1434 32 1
74 6 10
1108 35 0
1154 41 8
1109 41 5
743 2 5
1005 26 3
1845 45 5
350 24 3
307 35 1
1684 34 5
1138 12 1
394 29 5
523 11 7
1025 7 7
1181 28 10
1594 21 0
563 13 0
68 34 3
759 12 2
308 13 9
1901 17 3
1882 35 10
1553 40 4
730 34 9
1609 8 6
1831 9 2
353 42 6
1548 2 1
213 48 8
1656 24 5
1978 43 8
986 14 8
1395 47 8
1561 9 4
1535 2 4
1911 30 1
984 20 9
1777 48 0
1508 27 5
395 41 5
1973 43 8
1925 50 5
1571 28 6
1184 44 1
1074 28 5
1617 22 2
291 17 8
1386 8 6
429 4 5
1163 32 3
1022 35 4
154 38 8
1797 47 2
254 21 8
745 13 3
570 36 9
322 40 3
771 22 8
1383 4 2
1790 15 8
1234 14 2
1168 16 4
1800 42 7
945 12 7
117 20 5
612 41 9
1079 0 6
112 26 4
1347 20 6
18 0 9
251 18 7
163 13 8
1849 7 7
285 13 4
1640 20 2
1415 29 8
466 2 0
247 9 7
32 20 1
1271 24 1
1948 14 4
373 3 7
427 16 6
450 28 1
1742 1 6
754 13 6
598 1 3
363 13 7
27 46 3
645 15 9
1210 6 1
357 37 7
1454 35 2
1160 6 4
1247 20 0
532 37 0
276 34 7
908 30 9
720 37 5
1479 20 0
1491 32 8
1874 16 6
1029 18 7
302 16 4
1155 29 6
1819 20 2
82 34 6
1309 37 6
1573 42 1
1954 12 7
273 31 7
1047 7 7
310 35 6
1599 8 2
1796 34 6
549 17 6
1274 12 8
272 22 0
1482 31 2
39 0 4
1657 5 4
1914 18 7
666 18 0
1147 35 9
938 10 8
23 49 0
800 10 4
294 17 5
596 22 5
1752 38 4
1304 40 5
377 21 0
55 30 3
626 12 6
107 21 8
1085 46 5
1951 18 9
1811 34 9
1324 21 7
293 14 10
697 31 10
524 27 1
512 23 7
1082 1 2
44 24 7
1316 18 1
1179 9 3
682 2 5
1372 9 6
109 2 10
1736 33 8
274 9 6
315 16 9
1048 41 2
1298 10 1
1690 32 4
1593 27 9
561 33 10
1560 6 8
266 28 10
1632 36 8
279 37 2
646 28 6
755 13 3
145 5 9
1922 0 5
829 5 2
817 32 10
1310 4 6
1358 28 3
1803 4 0
398 31 8
48 8 2
1119 50 8
1994 26 3
77 9 4
807 50 4
1418 29 3
1036 17 0
514 36 5
832 37 4
1438 19 10
887 17 8
156 20 9
761 14 3
1517 44 6
1385 4 9
831 21 6
1382 45 2
552 40 3
449 24 1
432 8 3
966 40 2
242 11 10
890 6 0
905 4 1
1486 43 4
1608 48 9
1618 23 7
1839 38 5
1952 16 9
371 50 6
387 18 8
8 34 4
313 31 9
1795 27 3
583 39 5
1277 24 4
347 42 2
94 29 6
278 33 6
1843 23 3
1027 48 10
304 1 7
774 2 6
1637 9 9
1152 6 9
1806 21 1
736 38 7
1635 24 0
1377 44 6
1833 0 4
151 43 9
1035 28 4
25 41 7
376 22 4
1887 21 9
683 34 1
1100 4 2
1216 45 8
573 48 0
1670 36 9
1897 4 1
983 29 6
1097 29 4
430 10 7
1323 30 9
487 31 10
1058 31 1
606 31 6
1272 30 4
122 35 7
976 18 0
1121 14 3
1289 5 7
1331 8 0
719 16 4
498 1 5
1995 45 8
935 41 9
1986 16 2
723 20 7
1644 28 2
1836 4 6
676 16 6
510 27 7
243 14 2
86 1 5
1625 2 1
819 5 2
1746 11 9
876 40 2
176 10 8
29 16 4
1200 10 10
1148 50 8
1892 25 5
1170 18 2
1689 40 4
463 49 6
352 23 5
954 48 0
1719 5 8
1302 20 8
343 12 8
292 30 6
256 13 0
405 28 10
1153 26 2
518 2 3
620 26 7
1110 34 3
1844 19 7
868 39 1
297 5 8
839 37 5
936 2 5
1384 44 0
599 18 8
632 1 6
812 2 10
673 44 6
1080 45 3
1026 31 5
589 28 8
1127 38 0
424 22 9
1884 44 4
796 4 9
1409 22 2
1303 44 3
751 31 1
202 3 10
916 28 4
678 20 0
627 47 4
1014 48 3
1243 20 6
1718 42 8
955 32 6
288 30 1
1497 32 4
129 19 4
1970 28 3
1906 26 9
803 45 1
691 34 5
1071 25 9
629 46 1
564 21 4
687 19 7
1180 27 2
1255 2 10
1929 16 0
1504 22 5
674 7 9
1538 48 3
865 16 8
1118 23 1
249 46 10
1380 27 5
216 32 0
1356 32 7
182 13 9
333 47 4
919 44 1
389 44 1
28 22 3
1265 47 7
11 46 5
1547 23 7
133 31 5
1217 32 0
797 37 9
316 48 6
990 14 4
862 2 1
1086 37 2
233 32 0
69 1 4
455 17 2
1963 20 8
1493 24 1
1537 14 2
9 31 4
1343 42 0
1407 33 0
277 31 2
1267 30 4
83 5 4
698 16 8
1427 48 6
539 44 0
999 39 8
1633 29 3
136 25 5
22 27 3
320 50 9
826 26 5
402 15 5
530 50 8
575 5 6
269 1 6
1339 28 6
995 40 2
1818 1 5
822 32 2
1645 43 6
1743 21 8
199 1 0
392 44 0
1357 43 0
727 40 2
1291 23 3
231 9 5
88 23 6
977 24 5
1151 15 2
909 16 1
1651 28 2
128 1 6
643 11 2
915 26 3
967 36 10
772 7 3
1295 40 8
911 23 5
401 26 3
1711 18 3
869 49 10
557 22 8
404 31 3
1321 17 10
1735 38 6
473 49 9
844 1 6
880 10 7
765 25 9
1979 14 2
1857 2 0
1256 0 0
155 49 6
1727 9 3
1875 29 10
1706 13 1
1054 45 9
910 30 10
752 24 0
419 2 7
1471 9 9
1365 16 5
903 2 2
1317 36 8
227 22 5
1815 45 8
1647 1 7
1499 2 6
1675 30 8
891 5 9
846 19 3
1373 43 10
448 50 9
130 6 0
431 13 5
1984 41 4
1459 25 9
1918 44 9
578 41 1
338 8 9
1928 12 6
1394 47 3
1441 5 2
114 16 6
760 19 8
1910 17 8
66 5 6
339 43 8
1807 22 10
1619 50 8
1828 18 2
305 28 6
545 13 8
657 24 10
1237 22 6
1969 25 2
342 32 6
558 14 9
1417 13 3
1263 16 2
1437 9 7
1211 20 5
275 38 5
222 31 1
1582 13 10
181 25 1
180 32 5
259 3 9
1863 5 4
1258 13 7
1729 49 7
1915 21 1
1232 8 0
476 33 0
436 4 10
1648 29 7
946 50 6
793 15 6
1333 10 6
1511 13 6
1 42 0
1720 49 5
1695 34 4
1049 20 2
1982 17 6
87 25 4
1871 33 8
1126 36 7
465 34 8
550 48 5
385 39 1
98 42 9
1974 16 2
459 34 8
1136 19 10
1935 29 0
1667 7 2
1330 7 9
695 33 9
1817 44 9
1412 35 9
1679 26 0
1178 18 0
1683 15 7
10 10 5
1204 30 7
1329 20 0
81 13 10
1068 16 8
1713 29 7
1900 21 9
95 9 6
568 8 6
814 49 8
943 3 9
696 12 0
504 50 8
1520 42 8
1430 28 4
1439 37 6
1144 2 1
944 24 10
499 7 5
1653 16 10
636 43 9
1137 21 2
47 3 3
1558 28 4
1674 37 8
1581 36 9
665 42 2
45 16 7
1691 27 7
391 20 0
422 14 7
1902 6 1
961 38 10
1451 36 6
1301 21 6
808 40 8
425 12 9
729 3 4
978 28 4
411 35 3
1116 28 2
617 13 2
186 8 5
1340 5 1
493 3 4
1888 2 5
1731 29 5
641 26 10
1885 27 7
482 49 2
531 25 1
1101 49 7
934 12 4
2001 12 9
17 13 8
1269 33 2
120 22 10
1996 19 6
1907 42 10
1131 20 5
860 34 6
1747 26 7
710 42 7
809 36 8
1944 33 3
1000 10 8
980 13 3
534 31 1
2002 2 3
1186 31 0
668 25 3
1149 19 7
592 39 10
522 7 2
1814 20 5
1733 6 7
1850 17 2
33 5 2
704 18 2
175 41 2
92 7 10
1562 6 2
1563 12 3
1655 27 1
1574 37 8
1827 46 8
1469 20 4
1930 5 3
1889 30 0
892 26 6
1102 16 1
1338 0 7
1710 22 6
1219 3 1
1975 46 10
1229 42 4
1802 9 9
1701 45 1
1190 45 1
283 24 5
1111 11 0
566 39 10
677 8 8
1898 25 2
1095 34 3
24 19 1
681 5 8
500 11 7
1841 35 9
332 50 1
214 15 8
747 12 4
1020 2 3
1956 37 7
1721 44 0
167 28 3
336 38 5
1791 34 4
2 8 1
1607 45 1
1053 16 2
1765 49 4
688 41 8
1677 6 8
1927 19 1
616 23 8
38 35 5
828 43 2
1249 24 8
1421 46 4
818 9 1
184 9 8
1592 1 9
494 44 3
197 37 1
1862 41 8
1099 24 4
1364 17 7
1008 40 10
1320 7 10
1422 35 3
354 28 3
741 38 1
516 32 5
132 18 0
1462 41 7
396 20 6
1124 7 7
207 41 5
1587 22 4
588 49 10
746 49 7
1429 13 10
161 13 2
830 0 6
825 28 6
56 11 1
177 9 0
1150 43 4
1740 18 9
900 29 5
1046 35 0
1224 5 9
1205 32 0
551 41 1
1770 4 6
1896 48 7
1501 38 4
286 8 0
784 31 3
70 12 0
64 49 9
655 23 7
1199 36 3
1694 23 0
1496 36 8
1280 15 8
1991 4 8
507 49 6
1917 50 7
1195 41 7
580 36 9
1931 6 2
196 39 10
1314 17 7
1821 0 0
309 42 3
1488 36 2
1098 22 7
1019 1 1
672 39 8
913 41 10
4 44 2
162 5 9
1281 39 7
108 20 4
581 6 9
229 40 0
453 9 5
799 40 2
1921 11 1
418 42 4
540 3 1
1748 18 0
491 48 8
137 16 9
1692 43 6
416 15 8
1091 2 5
318 28 10
1961 25 9
1552 27 9
1370 11 3
958 29 8
1784 48 3
1812 21 10
1305 10 7
3 36 1
496 26 5
1319 8 8
362 31 10
882 32 3
0 4 0
1531 36 1
538 2 10
435 4 2
245 28 7
1292 22 5
853 12 9
190 13 9
1798 5 8
390 36 2
685 38 7
319 38 7
1464 6 2
1089 26 4
1997 43 1
584 40 3
341 4 2
1214 9 1
925 45 8
1279 25 9
804 6 9
1697 16 6
361 30 6
492 8 10
312 0 10
1399 47 9
750 17 3
703 29 2
351 36 7
1536 15 2
939 21 7
1500 3 3
58 9 10
782 13 10
1663 49 0
640 35 5
1542 10 1
1076 33 9
1937 5 6
1759 50 2
1834 4 6
1146 11 1
732 5 9
299 45 10
780 25 1
255 42 7
90 13 0
262 7 10
1985 30 5
1583 31 4
30 14 1
1775 2 5
1362 1 6
509 10 8
985 21 7
1276 0 3
1252 29 2
1104 8 7
848 8 1
111 50 3
1880 33 5
1481 45 0
1341 39 1
204 17 1
223 34 7
513 2 5
43 16 4
1813 32 2
618 26 8
744 49 8
118 48 3
1556 45 3
472 31 5
1016 34 5
1566 8 8
1756 26 6
1916 20 3
1221 12 5
1662 26 7
942 21 5
446 18 6
652 42 6
486 50 5
968 49 10
1965 32 3
1894 42 8
397 47 5
301 37 0
785 14 6
1308 22 7
1483 34 3
241 32 9
1055 48 2
1866 39 9
1686 7 7
1510 29 4
1799 31 8
195 16 8
1142 4 4
1470 10 8
1993 28 1
1788 12 5
289 10 9
1569 11 1
1188 26 8
959 44 1
1003 19 8
470 44 7
1611 16 0
1865 45 7
927 7 9
63 39 1
608 49 0
1202 17 3
1715 28 5
850 23 7
722 28 2
236 38 9
1709 2 8
1012 17 2
644 6 7
296 0 10
603 20 3
613 13 3
1939 45 7
511 39 10
1529 30 5
1158 6 2
701 24 3
1191 27 1
1145 2 8
1820 45 1
920 19 2
1051 17 1
904 20 1
1444 26 6
113 40 6
775 50 7
331 48 8
506 14 0
1654 18 0
611 45 3
65 5 9
735 31 2
356 31 5
630 0 4
593 23 6
67 27 9
1590 10 3
1734 13 7
96 0 7
139 26 7
421 14 0
131 30 0
345 18 2
931 14 7
712 49 5
1717 17 5
893 21 7
1065 27 9
200 11 10
1805 31 4
684 23 0
1405 29 1
885 37 10
346 16 1
1368 25 1
1212 45 3
1021 25 8
1414 25 9
497 17 2
503 31 1
537 21 4
1824 35 2
1705 37 0
733 12 5
1960 44 2
1083 38 9
648 46 9
334 26 2
1554 32 0
1466 21 10
1623 5 2
203 0 3
217 26 3
737 4 2
1461 28 5
705 24 10
1397 47 2
306 14 4
1936 14 5
888 4 3
1506 26 5
417 32 5
827 20 5
1881 43 2
317 33 5
183 32 10
856 1 7
1376 39 0
1134 12 4
699 28 10
1585 25 6
1268 1 1
433 35 8
1487 24 2
1949 43 5
567 28 1
937 8 2
872 42 4
1345 7 7
1194 31 8
1681 49 4
1639 11 0
239 33 8
261 8 8
1494 39 9
1988 20 8
34 45 1
878 8 2
1092 12 0
770 13 5
1738 36 1
702 18 1
1630 44 5
1714 15 1
1030 34 5
962 11 7
265 2 2
1135 43 2
1642 36 0
40 17 5
836 35 4
801 0 8
579 26 4
1463 50 5
798 35 9
1822 49 6
329 42 4
337 0 9
20 32 10
164 15 7
1698 43 1
1513 40 0
956 41 2
1287 24 0
1544 34 7
311 5 4
1987 20 1
366 0 4
1602 28 4
1732 49 6
125 4 9
1387 16 6
438 35 7
1257 49 3
193 16 0
1878 6 2
1682 34 5
461 12 10
189 11 4
1375 30 7
1722 17 8
740 50 0
369 31 2
1543 17 0
381 28 4
1201 38 0
1389 11 10
1230 22 6
1278 11 10
907 21 0
1615 22 8
1699 11 5
1883 34 7
1696 16 9
1551 46 1
1050 9 8
1371 0 4
975 29 4
1629 14 2
1545 38 4
1877 48 0
1774 17 5
1318 24 5
1193 0 3
628 36 3
1981 9 10
219 45 10
1169 39 10
1285 12 6
1693 46 6
1239 26 2
78 0 0
1069 3 8
478 22 3
485 31 8
1521 23 5
715 15 7
1484 37 3
179 44 3
1251 24 6
879 42 4
1837 37 7
1787 40 5
1288 25 4
61 3 3
637 11 2
1242 9 1
789 44 10
776 50 10
1649 16 3
264 36 6
1636 25 6
982 27 1
14 12 7
1873 23 5
420 44 1
480 29 10
1198 34 4
1967 13 10
1940 42 9
768 23 0
89 8 6
1744 46 2
126 43 9
1206 36 2
1115 37 7
502 6 8
840 48 8
1485 28 8
709 28 8
1424 37 4
707 40 9
689 9 7
769 45 1
1465 14 8
816 15 10
621 5 1
1912 41 2
1522 5 8
997 45 2
215 46 6
300 34 8
365 49 7
457 4 6
1313 25 1
51 26 0
1761 7 8
481 29 10
1909 6 5
1401 4 4
1477 35 2
469 19 5
1579 7 4
102 21 10
1105 23 0
103 28 9
870 16 0
1253 13 8
991 20 5
929 1 6
1966 1 3
484 0 10
1367 7 5
1392 2 0
50 27 9
1540 5 3
1472 11 2
1867 22 9
458 5 10
1604 46 2
1829 48 9
1275 17 2
1183 43 2
443 1 0
930 38 9
1442 37 1
1659 24 10
220 40 0
1664 12 2
1760 50 4
1515 7 9
1816 48 3
230 32 8
1010 41 1
619 18 7
1565 28 0
1600 42 4
1057 18 5
1628 12 2
631 34 3
656 10 0
1103 0 0
508 4 6
330 43 5
360 14 3
378 15 3
1860 7 9
1143 26 7
815 5 1
1354 24 5
1869 39 6
1783 45 7
428 17 3
1075 49 2
992 35 7
5 16 2
731 26 10
625 41 1
864 34 8
423 6 3
993 20 7
75 46 6
1785 37 9
1541 7 4
228 31 6
1366 2 5
556 39 9
1959 12 10
1044 20 0
874 37 7
280 1 2
248 19 9
372 48 0
694 11 3
847 26 10
1473 5 8
515 34 1
778 15 8
562 13 3
452 34 8
1947 38 9
358 19 6
99 19 2
1290 27 0
1440 10 8
525 18 3
1950 9 6
1509 13 9
1467 32 3
1448 45 5
1823 30 1
1893 11 0
1315 35 0
762 35 5
340 41 6
969 16 6
84 46 6
834 9 10
1999 37 6
1502 23 1
1052 21 5
1436 48 5
1031 40 8
1610 50 5
415 7 3
1374 1 5
1117 3 6
1595 26 8
148 14 6
124 23 2
639 23 1
1458 41 7
728 30 1
548 46 10
1408 48 9
382 8 10
1652 39 0
806 0 9
15 24 7
948 34 6
212 36 1
1842 38 1
1294 16 4
1476 47 1
852 39 3
1825 20 6
1526 17 9
442 50 1
1685 26 6
409 42 9
1296 34 2
440 18 2
441 35 6
974 20 1
1519 14 1
1913 33 9
706 49 6
838 31 2
140 28 10
1859 47 8
1964 12 7
221 29 5
1586 15 10
756 41 10
1661 39 1
670 35 10
918 26 10
1789 50 1
1549 6 10
849 50 3
1673 32 10
594 30 5
970 49 8
647 15 2
1905 50 4
447 14 4
1453 5 6
1851 6 4
1360 13 1
407 14 2
412 44 0
1989 18 8
1413 50 7
1646 3 2
456 42 1
141 3 3
171 22 7
359 22 7
1041 49 10
1601 27 7
388 40 1
454 20 7
571 44 6
35 46 10
295 8 3
902 11 7
355 41 3
542 18 9
467 19 3
1162 16 3
766 14 5
1072 32 5
260 11 2
1616 21 10
1176 50 7
1447 42 8
495 47 10
1175 1 6
842 8 4
763 2 5
6 22 3
845 26 6
1772 24 8
1107 23 0
1007 18 7
169 27 4
921 1 8
1533 13 3
923 41 1
1312 28 10
1262 1 10
234 12 10
1355 12 3
1580 39 5
1627 29 6
1507 38 10
700 41 5
1614 24 1
1004 30 3
1435 47 8
1084 42 1
1678 23 3
1196 20 8
1087 28 8
1457 11 5
1416 43 9
1886 3 8
1064 6 0
559 50 6
1056 5 0
894 17 8
1527 4 5
634 44 4
663 20 1
1977 3 6
1872 3 1
725 30 7
1598 12 10
1192 19 0
591 13 0
1945 44 3
1209 15 5
483 32 8
1223 47 5
1668 1 4
1475 7 8
1755 10 9
253 28 6
1059 27 7
947 10 6
105 27 7
795 39 3
1254 33 2
777 45 4
1474 45 7
1073 26 7
724 0 10
1363 41 9
121 18 7
1763 14 2
679 43 4
933 44 8
271 41 2
1942 41 2
1445 32 5
1093 49 3
1620 15 5
379 37 8
1113 22 5
138 43 3
1523 18 1
1958 36 5
1398 47 7
749 44 2
1489 12 4
610 11 5
1189 32 10
582 9 7
1938 34 8
1532 17 9
1173 0 4
375 16 2
383 0 5
716 23 5
517 15 6
536 4 2
1227 7 7
823 22 8
1218 16 4
1631 5 10
633 24 0
650 31 9
1858 35 2
889 48 7
1297 49 2
7 10 3
1213 50 9
899 48 4
1266 48 5
895 29 9
1723 49 3
192 1 8
988 46 6
521 3 8
477 18 4
1750 44 2
686 16 3
1546 16 10
1612 26 0
115 34 0
1512 28 9
399 7 1
912 6 7
1311 12 0
854 5 8
252 3 7
1039 41 1
1972 6 7
717 25 2
185 36 6
52 37 1
143 49 6
37 0 3
1096 23 5
1848 29 0
1518 36 4
734 49 9
802 23 10
1809 34 2
661 38 3
1700 4 6
1724 40 4
19 50 9
101 24 7
1634 17 9
1588 40 5
1643 20 9
218 40 10
93 49 4
91 24 8
1855 41 10
1378 11 2
1899 49 8
201 24 7
1391 13 5
1122 50 8
811 19 8
205 48 3
1932 0 5
574 43 2
1307 9 2
36 12 1
614 33 8
1240 4 9
444 29 8
773 47 6
1764 23 10
1596 7 9
1793 17 2
660 40 2
1758 40 5
783 6 8
1369 37 4
303 34 9
833 37 10
1846 33 1
671 22 0
624 39 5
597 42 9
160 44 9
1926 10 3
158 4 9
1114 19 2
1244 38 10
1730 6 9
370 21 2
881 17 10
479 44 1
649 15 9
1283 0 2
1953 46 0
965 28 4
225 18 9
824 10 9
861 46 2
1861 4 0
53 10 5
585 20 6
194 37 5
1503 45 0
1077 14 4
555 33 1
1589 38 9
460 23 3
1381 23 10
79 4 6
654 47 0
693 34 9
237 48 4
1432 3 10
738 11 7
857 19 5
1492 1 4
577 40 9
609 25 10
1125 10 0
1208 44 2
505 39 3
1282 27 8
1924 22 0
528 33 8
437 40 1
1766 29 6
327 16 6
1428 21 0
541 7 7
526 38 2
1018 7 2
1023 33 5
224 14 0
1933 13 2
240 16 6
886 12 2
1061 32 9
1891 44 7
172 30 9
1165 44 6
721 5 7
1123 3 9
926 28 7
41 46 5
586 24 5
1773 47 9
1400 12 2
546 34 1
1672 26 7
1446 15 7
1568 27 5
519 26 2
1222 20 4
940 37 2
1062 8 8
71 21 4
1171 7 9
1575 31 6
748 1 0
59 3 7
1903 24 10
1396 13 2
1550 8 10
1638 2 1
1226 44 8
805 9 2
788 35 5
157 25 8
159 37 2
533 48 8
1225 29 7
321 30 4
1826 35 4
572 35 7
1703 10 3
1779 15 5
1452 47 2
1017 39 8
1835 6 0
1983 17 1
1584 2 5
1957 33 2
1505 3 8
1060 46 8
1411 21 4
1420 24 10
898 24 9
667 38 0
1286 28 10
1141 37 10
1728 3 2
843 34 7
1346 30 8
928 18 10
263 41 6
786 40 10
135 16 4
80 38 7
1293 42 2
753 18 6
1904 28 10
642 26 3
1344 22 10
1666 9 3
604 19 10
1669 13 3
855 32 9
1622 11 6
268 3 0
1528 49 1
1443 4 6
54 35 4
569 47 1
1781 15 4
1238 5 1
1955 10 2
410 42 4
1671 21 1
1572 38 9
1024 49 5
1650 29 0
1185 2 4
1707 26 0
1449 38 10
85 12 0
1120 28 0
100 10 0
989 10 5
950 23 8
1128 16 3
791 14 1
1327 17 6
713 12 10
1342 15 5
565 40 3
